src_Artist_2877,src_Religious-Organisation_2170
src_Dynasty_2732,src_Composer_607
src_Composer_473,src_Governmental-Organisation_4326
src_Geographical-Discovery_1627,src_Role_2289
src_Professor_1296,src_Location_48
src_Journalist_4001,src_Musician_4330
src_Secular-Movement_2823,src_Ideology_1311
src_Location_4195,src_Vehicle_3738
src_Religious-Leader_4315,src_Pamphlet_1496
src_Engineer_977,src_University_4793
src_Geographer_2013,src_Saint_4242
src_Secular-Leader_2147,src_Technical-Scientific-Advance_3293
src_Criminal_2207,src_Liturgical-Object_966
src_Fictional-Event_1397,src_Secular-Leader_4962
src_Astronaut_4805,src_Military-Person_4774
src_Trial_267,src_Disease_4937
src_National-Symbol_133,src_Emperor_4407
src_Life-Event_629,src_Foreign-Minister_2092
src_Intellectual-Construct_4526,src_Pastime_2177
src_Political-Symbol_900,src_Author_4557
src_King_4348,src_Scientific-Instrument_131
src_Religious-Organisation_4370,src_Environment_1748
src_Artist_1722,src_Role_2569
src_International-Organisation_3678,src_Political-Symbol_1888
src_Ideology_2750,src_Organisation_3624
src_Journal_2933,src_Language_4850
src_Cathedral_4288,src_Language_558
src_Person-Role_386,src_Board_2639
src_Ship_1906,src_Abstract-Notion_4340
src_Economic-Enterprise_1190,src_Event_1236
src_Country_3481,src_International-Organisation_4709
src_Art-Form_4071,src_Pope_4458
src_Armament_658,src_Art-Form_4526
src_Dynasty_3485,src_Trades-Union_433
src_Animal_1741,src_Object_4190
src_Professor_4600,src_Ritual_1534
src_Idea_741,src_Book_229
src_Water_3843,src_Artistic-Style_902
src_Meeting_3526,src_Sculptor_358
src_Disease_228,src_Ship_1850
src_Governmental-Organisation_2973,src_Economic-Organisation_3534
src_Entertainer_2889,src_Other-Religious-Person_3100
src_Meeting_1635,src_Secular-Ideology_1525
src_Other-Religious-Person_4219,src_Theologian_878
src_Artistic-Movement_1682,src_International-Organisation_1793
src_Author_798,src_Conceptual-Object_1607
src_Inventor_3685,src_Trade-Association_2304
src_Work-of-Art_3319,src_Person_3199
src_Church-Reformer_1116,src_Ideology_4572
src_Economic-Organisation_724,src_Clothing_1207
src_Liturgical-Object_3981,src_Time_430
src_Prince_1623,src_Board_2563
src_Illness_4972,src_Geographical-Region_3205
src_Religious-Leader_1283,src_Church_2225
src_Physician_1979,src_Monastery_3878
src_Pope_1324,src_National-Symbol_1258
src_Economic-Enterprise_3778,src_Conductor_515
src_Journalist_3019,src_Trades-Unionist_70
src_Category_1872,src_Time-Dependent_2318
src_Location-Part-Relation_568,src_Scientific-Instrument_3257
src_Architect_4455,src_Abbey_1045
src_Astronaut_3981,src_Election_4506
src_Minister_1971,src_Professor_404
src_Period_1305,src_Social-Stratum_1312
src_Art-Form_4427,src_Dramaturge_4840
src_Flavour_4258,src_Life-Event_2981
src_Location-Part-Relation_2822,src_Armament_4824
src_Train_3809,src_Actor_4805
src_Religious-Ideology_1559,src_Emperor_1828
src_Secular-Leader_1714,src_Representative-Institution_1045
src_Period-in-Office_1433,src_Period_2687
src_Water_2832,src_Train_4534
src_Animal_3988,src_Clerical-Leader_15
src_Newspaper_3021,src_Stereotype-Group_3833
src_Scientific-Instrument_4269,src_Religious-Symbol_1217
src_Composer_1855,src_VicodiOI_2825
src_Food_3481,src_Meeting_303
src_Flavour_3644,src_International-Alliance_782
src_Time-Dependent_3906,src_Sculptor_4491
src_Functionary_3871,src_Individual_4918
src_Sultan_4575,src_Business-Leader_2571
src_Pope_1215,src_Minister_4652
src_Other-Religious-Leader_2592,src_Disaster_525
src_Event_4671,src_Disaster_4547
src_War_4816,src_Dynasty_2634
src_University_896,src_Armament_1265
src_Person_3625,src_Uprising_1244
src_Train_3224,src_Piece-of-Music_2718
src_Religious-Community_1242,src_Ideology_4793
src_Object_2349,src_Emperor_2452
src_Ship_3996,src_Theologian_1559
src_Artefact_3026,src_Time-Dependent-Relation_782
src_Movement_4336,src_Military-Person_760
src_Military-Organisation_921,src_Liturgical-Object_3843
src_Illness_4826,src_Life-Event_1789
src_Ethnic-Group_3671,src_Economic-Process_633
src_Intra-State-Group_721,src_Abstract-Notion_2677
src_Economist_2580,src_Clothing_1524
src_Writing_2564,src_Disease_2789
src_Period_1991,src_Fictional-Person_2542
src_Location_213,src_Time_1646
src_Prince_3517,src_Prince_3326
src_Environment_1586,src_Building_827
src_Armament_2490,src_Badge_2036
src_Management-Organisation_4806,src_Military-Person_2394
src_Economic-Symbol_4317,src_Creator_1808
src_Military-Unit_3820,src_Abbey_2992
src_Social-Group_4064,src_Non-Military-Conflict_2744
src_Movement_4036,src_Language_2295
src_Religious-Community_2886,src_Uprising_2064
src_Political-Organisation_3387,src_Sultan_2234
src_Trial_3195,src_Geographical-Region_881
src_Artefact_3703,src_Abbey_3845
src_TemporalInterval_447,src_Landmark_1356
src_Liturgical-Object_3168,src_Natural-Object_2103
src_Life-Event_3915,src_Settlement_1198
src_Journal_1384,src_Dramaturge_1417
src_Technical-Scientific-Advance_1761,src_Minister_2004
src_Newspaper_2707,src_Social-Group_365
src_Person-Role_79,src_Governmental-Organisation_4725
src_Person-Role_2936,src_Scandal_3657
src_Event_1508,src_Person-Role_1221
src_Actor_4429,src_Commodity_1604
src_Environment_1538,src_Dramaturge_510
src_Time-Dependent-Relation_2142,src_Period-in-Office_1445
src_Pamphlet_4810,src_Other-Religious-Leader_2110
src_Cultural-Agreement_4142,src_Philosopher_3465
src_Economist_4914,src_Military-Person_653
src_Meeting_1163,src_Painter_4332
src_Village_4842,src_Event_381
src_Composer_4070,src_Church_3764
src_Period_3241,src_Military-Organisation_386
src_Secular-Ideology_608,src_Prince_4922
src_Legislation_4916,src_Other-Religious-Person_2010
src_Geographer_958,src_Movement_2890
src_Vehicle_1448,src_Symbol_4844
src_Foreign-Minister_2102,src_Pamphlet_4719
src_Movement_346,src_Journalist_3098
src_Philanthropist_663,src_Person-Role_1242
src_Sculptor_1590,src_Secular-Leader_3264
src_Artistic-Movement_4404,src_Work-of-Art_1226
src_VicodiOI_4285,src_Sportsman_3164
src_Physician_3321,src_Cultural-Agreement_1731
src_Scientist_3828,src_Politician_998
src_Economic-Organisation_1276,src_Country_1649
src_Management-Organisation_2795,src_Musician_767
src_Other-Religious-Person_2205,src_Legislation_3363
src_Food_3579,src_Conductor_1459
src_Diplomat_2637,src_Philanthropist_4018
src_Criminal_4767,src_Dynasty_3153
src_Author_290,src_Creator_73
src_Emperor_1059,src_Cathedral_2271
src_Symbol_241,src_War_1404
src_Geographer_4280,src_Landmark_1736
src_Public-Oration_3250,src_Professor_4931
src_Organisation_4661,src_Person_1167
src_TemporalInterval_696,src_Politician_3629
src_Inventor_719,src_Stereotype-Group_1131
src_Time_3774,src_Scientist_2887
src_Cleric_385,src_Saint_3547
src_Philanthropist_2810,src_Engineer_181
src_Educational-Organisation_4692,src_Intellectual-Construct_1569
src_Pollution_3972,src_Battle_4541
src_Cultural-Organisation_4112,src_Scientific-Instrument_3937
src_Role_3360,src_Artistic-Movement_569
src_Trades-Union_1080,src_Clerical-Leader_1816
src_Location_975,src_Creator_2266
src_Governmental-Organisation_2114,src_Ideology_3983
src_Scandal_3746,src_Film-Maker_4399
src_Piece-of-Music_2340,src_Secular-Leader_4790
src_Location-Part-Relation_919,src_Object_2606
src_Relic_304,src_Pamphlet_2563
src_Meeting_481,src_Trades-Union_2623
src_Illness_2632,src_Location-Part-Relation_635
src_Animal_4739,src_Dramaturge_534
src_Religious-Leader_1610,src_Political-Symbol_2181
src_Party_3517,src_Jurist_1343
src_Ecclesiarch_1116,src_Artistic-Style_316
src_Philosopher_1453,src_Structure_1706
src_Military-Organisation_688,src_Category_939
src_Entertainer_1799,src_Prince_3078
src_Badge_1121,src_Trade-Association_3352
src_Magnate_374,src_Trades-Unionist_2159
src_Musician_3132,src_Physician_3939
src_VicodiOI_1591,src_Natural-Object_1417
src_Uprising_3336,src_Social-Stratum_2958
src_Trial_3956,src_International-Alliance_4764
src_Religious-Movement_3725,src_Ideology_620
src_Musician_3918,src_Sportsman_1176
src_Educational-Organisation_2624,src_Intellectual-Construct_2803
src_Military-Person_1850,src_Individual_1544
src_Disaster_1789,src_Flavour_3436
src_Architect_2421,src_Conductor_3025
src_Governmental-Organisation_3723,src_Intra-State-Group_375
src_Pollution_3183,src_Sultan_1905
src_Political-Symbol_651,src_Dancer_4458
src_King_603,src_War_994
src_Intellectual-Construct_2369,src_Time-Dependent_4977
src_Painter_3669,src_Natural-Object_4750
src_War_1393,src_Creator_3476
src_Commodity_3210,src_Masonic-Lodge_1898
src_Piece-of-Music_2586,src_Inventor_3805
src_Trade-Association_851,src_Ecclesiarch_2965
src_Cathedral_2838,src_Artist_1953
src_Secular-Ideology_2810,src_Organisation_4727
src_Religious-Practice_4200,src_Philanthropist_36
src_Period_3730,src_Meeting_4668
src_Food_428,src_Piece-of-Music_2287
src_Role_2202,src_Church_2921
src_Artistic-Movement_4321,src_Scandal_3827
src_Journalist_435,src_Prince_315
src_Pope_2106,src_Philanthropist_2613
src_Political-Region_2573,src_Political-Organisation_1812
src_Geographical-Region_3448,src_Period_1338
src_Vehicle_3349,src_Vehicle_3367
src_Movement_4457,src_Fictional-Person_3017
src_Saint_2682,src_Cultural-Agreement_3697
src_Actor_2812,src_Election_446
src_Religious-Ideology_27,src_Religious-Practice_3008
src_Pollution_4866,src_Period_4683
src_Disease_1634,src_Representative-Institution_2333
src_Disaster_4502,src_Professor_1558
src_Disaster_3283,src_Trial_4243
src_Battle_165,src_Stereotype-Group_3439
src_Religious-Practice_4381,src_Water_3855
src_TemporalInterval_3511,src_Fictional-Person_248
src_Ideology_2519,src_Location_1104
src_Piece-of-Music_2331,src_Cleric_4989
src_Country_268,src_Military-Organisation_4501
src_Train_2726,src_Uprising_3292
src_Stereotype-Group_1359,src_Cleric_1876
src_Technical-Scientific-Advance_2724,src_Event_1052
src_Secular-Ideology_3839,src_Intellectual-Construct_559
src_Ideology_117,src_Secular-Leader_839
src_Life-Event_1548,src_Management-Organisation_4966
src_Political-Symbol_3329,src_Political-Organisation_1049
src_Location_855,src_Management-Organisation_3722
src_Politician_1076,src_Professor_4880
src_Publisher_301,src_Person_2917
src_Pollution_2498,src_Film-Maker_3931
src_Conductor_2988,src_VicodiOI_2588
src_Population-Movement_3883,src_Clerical-Leader_4518
src_Conceptual-Object_3948,src_Functionary_4335
src_Secular-Movement_3464,src_Magnate_234
src_Film-Maker_712,src_Geographical-Region_3837
src_Prince_3771,src_Idea_294
src_Pollution_1218,src_Economic-Process_1570
src_Piece-of-Music_1427,src_Intellectual-Construct_906
src_Composer_2633,src_Dynasty_91
src_Time-Dependent_1165,src_Flavour_1528
src_International-Alliance_142,src_Geographical-Region_4126
src_Psychologist_2419,src_Population-Movement_1476
src_Church-Reformer_193,src_Sculptor_4557
src_Sportsman_4665,src_Settlement_4659
src_Scientist_1336,src_Disaster_1641
src_Liturgical-Object_4282,src_Landmark_3549
src_Other-Religious-Leader_1041,src_Minister_4256
src_Pamphlet_4951,src_Natural-Object_4315
src_Film-Maker_211,src_Political-Organisation_3249
src_Work-of-Art_4495,src_Object_3755
src_Journalist_3176,src_Foreign-Minister_3356
src_Philanthropist_4016,src_Newspaper_593
src_Settlement_646,src_Trade-Association_3452
src_Religious-Ideology_420,src_Governmental-Organisation_4254
src_Criminal_1360,src_Astronaut_2246
src_Publisher_3692,src_Landmark_3235
src_VicodiOI_4673,src_Measurable-Trend_1905
src_Settlement_808,src_Category_2124
src_Foreign-Minister_1457,src_Religious-Community_3966
src_Sportsman_3204,src_Animal_1798
src_Sultan_1837,src_Cathedral_4760
src_Abstract-Notion_2165,src_Work-of-Art_4250
src_Monastery_219,src_Scientist_706
src_Conceptual-Object_2761,src_Professor_162
src_Economic-Symbol_1347,src_Sculptor_157
src_Journalist_666,src_Artistic-Style_793
src_Architect_1119,src_Religious-Practice_4753
src_Uprising_2851,src_Artefact_3557
src_Educational-Organisation_2803,src_Religious-Movement_2352
src_Dramaturge_3001,src_Conceptual-Object_1470
src_Geographer_1909,src_League_2232
src_Public-Oration_98,src_Art-Form_3302
src_Sportsman_693,src_Head-of-State_1319
src_Politician_1905,src_Cultural-Organisation_3480
src_Management-Organisation_934,src_Building_4743
src_Relic_1447,src_Author_2370
src_Cathedral_138,src_Secular-Ideology_2233
src_Other-Religious-Person_1323,src_Movement_517
src_Educational-Organisation_4162,src_Religious-Movement_2171
src_Ideology_1651,src_Battle_2441
src_FuzzyTemporalInterval_1716,src_Journal_2436
src_Trades-Unionist_4048,src_Dramaturge_812
src_Pope_3674,src_Location-Part-Relation_772
src_Location_3062,src_Conductor_3041
src_Time_4793,src_Religious-Ideology_87
src_Political-Region_2112,src_Illness_3851
src_Intellectual-Movement_4102,src_Building_3520
src_Trades-Union_2896,src_Professor_2577
src_Animal_1738,src_Philanthropist_2016
src_Life-Event_4484,src_Magnate_3921
src_Role_399,src_Party_934
src_Language_4074,src_Clerical-Leader_2599
src_Entertainer_73,src_Uprising_1549
src_Country_3477,src_Language_1548
src_Clerical-Leader_4438,src_Disaster_4315
src_Intra-State-Group_3796,src_War_3801
src_Trades-Unionist_3637,src_Language_4302
src_Philanthropist_2465,src_Educational-Organisation_227
src_Journalist_3474,src_War_3727
src_Armament_335,src_Intellectual-Construct_4782
src_Vehicle_3968,src_Symbol_3296
src_Religious-Ideology_1395,src_Intellectual-Construct_4852
src_Cultural-Agreement_3477,src_Armament_4471
src_Party_660,src_Trade-Association_3333
src_Book_1001,src_Individual_2571
src_Cathedral_4771,src_Ideology_3646
src_Dynasty_1742,src_Sultan_1219
src_War_3899,src_Ideology_2308
src_Individual_3545,src_Intellectual-Construct_828
src_Religious-Practice_1633,src_Religious-Organisation_3431
src_Water_3903,src_Masonic-Lodge_2545
src_Battle_3324,src_Political-Region_4226
src_Publisher_3985,src_Business-Leader_34
src_Scandal_142,src_Painter_2271
src_Economic-Enterprise_1728,src_Ethnic-Group_3855
src_Public-Oration_2336,src_Clothing_1996
src_Measurable-Trend_1776,src_Political-Symbol_180
src_Stereotype-Group_1329,src_Philosopher_1834
src_National-Symbol_4153,src_Diplomat_3573
src_Musician_1120,src_Conductor_3914
src_Secular-Movement_2561,src_Head-of-Government_3696
src_Artefact_1189,src_Sportsman_3304
src_Individual_3978,src_Secular-Movement_3735
src_Cultural-Agreement_4107,src_Creator_1322
src_Business-Leader_906,src_Queen_2149
src_Event_1689,src_Management-Organisation_464
src_Time-Dependent-Relation_1253,src_Painting_1422
src_Religious-Leader_3099,src_Social-Stratum_795
src_Prince_1405,src_Sportsman_4057
src_Sculptor_1557,src_Pamphlet_1415
src_Structure_4746,src_Head-of-Government_79
src_Location-Part-Relation_984,src_Landmark_4594
src_City_3778,src_Trades-Union_1515
src_Religious-Leader_882,src_Book_4125
src_League_4377,src_Population-Movement_4649
src_Environment_1227,src_Diplomat_3887
src_Election_4473,src_Economic-Symbol_65
src_Artistic-Movement_26,src_Structure_2455
src_Saint_3219,src_Commodity_2218
src_Person_4227,src_Religious-Organisation_4201
src_Cultural-Agreement_356,src_Philanthropist_4185
src_Abstract-Notion_3995,src_Secular-Leader_4957
src_Geographical-Discovery_801,src_Symbol_1202
src_Masonic-Lodge_1066,src_Church-Reformer_3228
src_Discoverer_2978,src_Technical-Scientific-Advance_3563
src_Measurable-Trend_1215,src_Clothing_4244
src_Governmental-Organisation_4906,src_Party_4773
src_Work-of-Art_3351,src_Creator_4313
src_Time_2612,src_Religious-Organisation_3804
src_Military-Person_1295,src_Publisher_2940
src_Disaster_3927,src_Journalist_2164
src_Time_308,src_Masonic-Lodge_110
src_Economist_4531,src_Time_3043
src_Minister_3362,src_Object_2722
src_Film-Maker_2458,src_Village_1708
src_Badge_2298,src_Religious-Ideology_4000
src_Social-Stratum_551,src_Cleric_4112
src_Discoverer_4489,src_Sculpture_1326
src_Author_2905,src_Ideology_828
src_Secular-Movement_743,src_Dramaturge_2231
src_Art-Form_2321,src_Social-Group_2303
src_City_1621,src_Disease_2054
src_Artistic-Style_351,src_Stereotype-Group_810
src_Prince_766,src_Intellectual-Construct_4401
src_Economic-Symbol_2008,src_Journalist_3880
src_Economic-Organisation_4958,src_Food_3160
src_Artistic-Style_4179,src_Scandal_4197
src_Other-Religious-Person_1837,src_Clerical-Leader_1812
src_Social-Stratum_1526,src_Diplomat_1233
src_Church-Reformer_741,src_TemporalInterval_1322
src_Cultural-Organisation_2949,src_Person-Role_164
src_Head-of-State_375,src_Management-Organisation_1944
src_Category_475,src_Symbol_1249
src_Film-Maker_1730,src_Psychologist_3260
src_Non-Military-Conflict_3279,src_Ethnic-Group_484
src_Environment_3452,src_Event_1858
src_Disaster_2120,src_Journal_982
src_Event_2982,src_Artistic-Movement_308
src_Religious-Movement_4129,src_Movement_45
src_Engineer_3291,src_Party_3865
src_Geographical-Feature_2109,src_Work-of-Art_3878
src_Philanthropist_2913,src_Religious-Symbol_3592
src_Economic-Symbol_3683,src_University_3093
src_Painting_3942,src_Ecclesiarch_2139
src_FuzzyTemporalInterval_130,src_Intra-State-Group_3137
src_Military-Organisation_1091,src_Trades-Union_4559
src_Architect_2990,src_Masonic-Lodge_2347
src_Landmark_4,src_Structure_3008
src_Battle_1169,src_Period_1612
src_Social-Group_2150,src_Sculpture_2207
src_Disaster_2130,src_Natural-Object_1820
src_Ritual_2391,src_City_4685
src_Representative-Institution_1361,src_Disease_2743
src_Election_1657,src_Functionary_4007
src_Entertainer_720,src_Sculpture_4887
src_Inventor_247,src_Measurable-Trend_4394
src_Journalist_2067,src_Emperor_4959
src_Train_4606,src_King_2869
src_Landmark_3304,src_Trades-Unionist_1204
src_Organisation_4349,src_League_1411
src_Artistic-Style_3040,src_Dynasty_2228
src_Election_1221,src_Illness_2360
src_Sportsman_3955,src_Church_3256
src_Governmental-Organisation_2120,src_War_3361
src_Social-Group_127,src_Prince_4323
src_Religious-Community_677,src_Relic_3254
src_Train_3810,src_Creator_1378
src_Architect_3578,src_Political-Symbol_594
src_Military-Person_627,src_Artist_1867
