src_Book_313,src_Philosopher_4452
src_Business-Leader_3090,src_Educational-Organisation_1872
src_Queen_1387,src_Landmark_2311
src_Economic-Organisation_2636,src_Magnate_1101
src_Other-Religious-Person_1864,src_Ecclesiarch_4547
src_Organisation_2463,src_National-Symbol_745
src_Pastime_157,src_Military-Organisation_1823
src_Magnate_3078,src_Ideology_3425
src_Actor_1239,src_Military-Organisation_3882
src_Inventor_4296,src_Conductor_4049
src_Leader_4285,src_Disaster_3392
src_Other-Religious-Leader_3444,src_Trades-Union_967
src_Intra-State-Group_297,src_Economist_2292
src_Disaster_4804,src_Crime_2084
src_Piece-of-Music_3924,src_Crime_4443
src_TemporalInterval_2829,src_Population-Movement_3340
src_Ecclesiarch_1725,src_Religious-Movement_4589
src_Masonic-Lodge_2069,src_Treaty_3314
src_Election_4643,src_FuzzyTemporalInterval_1845
src_Period-in-Office_3235,src_Philosopher_4223
src_Secular-Movement_1542,src_Management-Organisation_1118
src_Religious-Organisation_1363,src_Party_4090
src_Work-of-Art_785,src_Religious-Ideology_1429
src_Minister_143,src_Religious-Order_3199
src_Water_4290,src_International-Organisation_363
src_Intellectual-Construct_4150,src_Village_3594
src_Religious-Practice_2480,src_Discoverer_4330
src_Object_2888,src_Religious-Leader_938
src_Other-Religious-Person_2892,src_Liturgical-Object_3717
src_Jurist_4047,src_Pollution_2136
src_Ship_4352,src_Ideology_3354
src_Food_4527,src_Person-Role_2327
src_War_986,src_Economic-Process_4201
src_Functionary_854,src_Professor_627
src_Person_2049,src_Geographical-Discovery_4011
src_Time-Dependent_2628,src_Art-Form_3588
src_International-Organisation_414,src_Scientist_3789
src_Conductor_3308,src_Physician_2794
src_Economic-Symbol_4988,src_Cultural-Agreement_893
src_International-Organisation_4113,src_Abstract-Notion_4408
src_Intellectual-Construct_4857,src_League_1617
src_International-Organisation_1729,src_Politician_474
src_Event_1234,src_Religious-Order_4652
src_Armament_3757,src_Diplomat_4169
src_Architect_194,src_Time-Dependent_187
src_Crime_2910,src_Country_2275
src_Political-Region_3235,src_Head-of-State_473
src_Village_1993,src_Composer_1069
src_Scandal_1578,src_Trades-Union_3033
src_Fictional-Event_2667,src_Flavour_4227
src_Criminal_4735,src_Dancer_98
src_Food_1942,src_Art-Form_52
src_International-Alliance_4346,src_Geographical-Discovery_4537
src_Building_2266,src_Location_640
src_Non-Military-Conflict_631,src_Election_1220
src_Religious-Order_4635,src_Composer_4331
src_Legislation_1658,src_Masonic-Lodge_3379
src_Clerical-Leader_4329,src_Conceptual-Object_4937
src_Idea_4875,src_Disease_424
src_Dramaturge_3915,src_Dramaturge_2194
src_Politician_1339,src_Period_933
src_Functionary_331,src_Newspaper_3597
src_Psychologist_301,src_Period_3002
src_VicodiOI_2724,src_Magnate_2574
src_Intellectual-Movement_2037,src_Fictional-Event_1573
src_Trade-Association_4262,src_Work-of-Art_1569
src_Geographical-Feature_3772,src_Social-Group_641
src_Sportsman_2504,src_Philosopher_2902
src_Meeting_4201,src_International-Organisation_1930
src_Illness_4237,src_Ecclesiarch_3717
src_Criminal_4528,src_Conceptual-Object_3069
src_Animal_1784,src_City_2257
src_Economic-Enterprise_3247,src_King_4786
src_Other-Religious-Person_4263,src_Engineer_1519
src_Secular-Leader_2716,src_Ship_2963
src_Piece-of-Music_66,src_Pollution_1085
src_Jurist_3976,src_Foreign-Minister_1204
src_Ecclesiarch_1244,src_Representative-Institution_1005
src_Engineer_3038,src_Military-Unit_2987
src_Technical-Scientific-Advance_3465,src_Badge_1809
src_Trial_3139,src_Newspaper_2582
src_Abbey_206,src_Ship_4750
src_Location-Part-Relation_2511,src_Journalist_3377
src_Leader_4844,src_Geographer_3411
src_Jurist_3363,src_Philanthropist_95
src_Economic-Enterprise_4205,src_Crime_4768
src_Life-Event_1913,src_Ritual_4966
src_Settlement_4197,src_Minister_2617
src_Food_895,src_Board_1926
src_Period_1177,src_Landmark_1499
src_Diplomat_2251,src_Religious-Organisation_4488
src_Field-of-Knowledge_2083,src_Secular-Ideology_3763
src_Minister_4127,src_Artefact_1344
src_Church-Reformer_3459,src_Board_252
src_Intellectual-Movement_4446,src_Economic-Process_1196
src_Clothing_567,src_FuzzyTemporalInterval_1247
src_Philosopher_4357,src_Geographical-Discovery_36
src_Geographical-Feature_1067,src_Religious-Practice_1593
src_Environment_3355,src_Fictional-Event_90
src_Environment_3065,src_Trial_906
src_Governmental-Organisation_1168,src_Artistic-Movement_2249
src_Conceptual-Object_354,src_Disaster_2515
src_Symbol_993,src_Relic_2168
src_Work-of-Art_3419,src_Commodity_109
src_Person_2522,src_Pamphlet_2302
src_Discoverer_825,src_Head-of-State_454
src_Head-of-Government_1386,src_Population-Movement_2237
src_Pollution_4316,src_Scientist_2276
src_Business-Leader_4010,src_Pastime_304
src_Church-Reformer_975,src_Functionary_481
src_Artistic-Movement_2517,src_Architect_4886
src_Object_2614,src_Painting_2191
src_Symbol_1481,src_Book_3575
src_Stereotype-Group_878,src_Governmental-Organisation_3187
src_Political-Symbol_2317,src_Engineer_35
src_Publisher_2967,src_War_3149
src_Measurable-Trend_3064,src_Economic-Symbol_3376
src_Diplomat_2309,src_Water_2827
src_Religious-Movement_4368,src_Political-Organisation_1298
src_Meeting_218,src_Political-Symbol_58
src_Saint_112,src_Secular-Ideology_211
src_Church_2446,src_Artefact_2127
src_Discoverer_1159,src_Theologian_4178
src_Pastime_4991,src_Religious-Order_3288
src_Church_4664,src_Sultan_69
src_Symbol_920,src_Religious-Leader_1741
src_Environment_2108,src_Secular-Ideology_4849
src_Village_3422,src_Period_2554
src_Food_4497,src_Writing_3454
src_Leader_1733,src_Geographer_3276
src_Measurable-Trend_4918,src_Artefact_909
src_Book_3247,src_Intra-State-Group_4097
src_King_1812,src_Intra-State-Group_987
src_Painting_3117,src_Military-Unit_4875
src_Criminal_2990,src_Religious-Organisation_494
src_Religious-Leader_3987,src_Film-Maker_3075
src_Writing_873,src_Cleric_3436
src_Economist_2064,src_Religious-Symbol_1863
src_Conductor_4388,src_Economic-Organisation_2664
src_Measurable-Trend_1099,src_Diplomat_2182
src_Book_4241,src_Period-in-Office_1527
src_Disaster_1806,src_Religious-Movement_4760
src_Functionary_4890,src_Religious-Symbol_3652
src_Writing_4727,src_Leader_3248
src_Governmental-Organisation_4604,src_Sculptor_4521
src_Technical-Scientific-Advance_3490,src_Religious-Symbol_3435
src_Event_2982,src_Secular-Leader_4912
src_Artistic-Movement_4495,src_Astronaut_2593
src_TemporalInterval_818,src_Time_1923
src_Geographical-Region_665,src_Landmark_1825
src_Queen_1291,src_Representative-Institution_3161
src_Scandal_4405,src_Secular-Movement_4126
src_Queen_2957,src_Entertainer_1802
src_Population-Movement_751,src_Individual_950
src_Diplomat_3864,src_Structure_4663
src_Settlement_1912,src_Religious-Order_3078
src_Battle_4629,src_Governmental-Organisation_3421
src_Head-of-State_938,src_Social-Group_3521
src_TemporalInterval_4806,src_Technical-Scientific-Advance_2624
src_Other-Religious-Person_3713,src_Clerical-Leader_3192
src_Dramaturge_2690,src_Leader_4754
src_Train_2891,src_Location_1993
src_Secular-Leader_1942,src_Commodity_2075
src_Pastime_873,src_Representative-Institution_3299
src_Period_1220,src_Animal_344
src_Flavour_547,src_Technical-Scientific-Advance_4757
src_Discoverer_263,src_Religious-Movement_1302
src_Social-Group_3199,src_Conductor_4828
src_Church_4669,src_Role_1637
src_Pastime_4747,src_Philosopher_1875
src_Event_931,src_Military-Person_479
src_Journalist_2462,src_Business-Leader_2058
src_Composer_2636,src_Newspaper_2752
src_Trade-Association_4490,src_Religious-Organisation_3625
src_Ritual_386,src_Scandal_2453
src_Political-Region_1580,src_Foreign-Minister_1587
src_Structure_3587,src_Geographical-Region_4703
src_Trades-Unionist_2386,src_Discoverer_2918
src_University_4868,src_Economic-Enterprise_4503
src_Location-Part-Relation_4987,src_Artefact_3023
src_Pollution_2985,src_Period-in-Office_3649
src_Non-Military-Conflict_3890,src_Person-Role_600
src_Professor_227,src_Uprising_682
src_Prince_3987,src_Secular-Leader_292
src_Board_3895,src_Church_2500
src_Head-of-State_4196,src_Battle_2199
src_Piece-of-Music_4157,src_Sportsman_271
src_Party_3469,src_Clothing_3056
src_Time-Dependent-Relation_1014,src_Social-Group_1903
src_Representative-Institution_1744,src_Religious-Community_335
src_Work-of-Art_1893,src_Population-Movement_1458
src_Geographer_2489,src_Head-of-State_1633
src_Role_3127,src_Pamphlet_1096
src_Composer_670,src_Geographical-Discovery_3321
src_Religious-Organisation_2954,src_Stereotype-Group_987
src_Building_983,src_Crime_3079
src_Cathedral_1521,src_Illness_2294
src_Location-Part-Relation_3807,src_Religious-Practice_4218
src_Symbol_1677,src_Geographical-Discovery_1800
src_Military-Unit_3024,src_Religious-Leader_1887
src_Religious-Organisation_4141,src_Person-Role_2528
src_Business-Leader_1443,src_Ritual_689
src_Criminal_3383,src_Composer_4600
src_Church_2589,src_Religious-Movement_1560
src_Artist_2412,src_Economic-Organisation_4515
src_Sportsman_3339,src_Journalist_1469
src_Cleric_4647,src_Crime_4904
src_Journal_1654,src_Religious-Ideology_1385
src_Piece-of-Music_3814,src_Ecclesiarch_3926
src_Inventor_1847,src_Writing_2819
src_Settlement_4607,src_Train_4960
src_Economic-Symbol_3948,src_National-Symbol_1072
src_City_4252,src_Natural-Object_1593
src_Sculpture_992,src_Economic-Organisation_4115
src_Object_4471,src_Ethnic-Group_118
src_Secular-Ideology_999,src_Musician_3612
src_Scientist_246,src_Water_1984
src_Dramaturge_238,src_Dynasty_3554
src_Liturgical-Object_215,src_Trades-Unionist_4657
src_Intellectual-Construct_3335,src_Film-Maker_979
src_Language_1812,src_Religious-Practice_4028
src_King_1386,src_Individual_4560
src_Meeting_4352,src_Disaster_3207
src_Actor_1525,src_Pollution_652
src_Pollution_2760,src_Flavour_1873
src_Art-Form_93,src_Legislation_2859
src_Geographical-Region_867,src_Abstract-Notion_2286
src_Sportsman_1586,src_Economist_1445
src_Geographical-Discovery_4458,src_Artist_2944
src_Cleric_3350,src_Legislation_1754
src_Location-Part-Relation_2256,src_Ethnic-Group_4261
src_Inventor_4662,src_Structure_2092
src_Religious-Community_1778,src_Intra-State-Group_1373
src_Clothing_4919,src_Economist_514
src_Religious-Community_1607,src_FuzzyTemporalInterval_4099
src_Economic-Organisation_1793,src_Book_3569
src_Religious-Practice_4480,src_Artistic-Style_1249
src_Location-Part-Relation_4143,src_Movement_1579
src_Ecclesiarch_1705,src_Publisher_3070
src_Professor_2645,src_Psychologist_3266
src_Dramaturge_126,src_Role_4049
src_Masonic-Lodge_4824,src_Philosopher_610
src_Professor_4030,src_Fictional-Person_500
src_Painting_2337,src_Business-Leader_4492
src_Saint_3323,src_Representative-Institution_1923
src_Functionary_1530,src_Philanthropist_1383
src_Village_240,src_Physician_4020
src_City_3966,src_Economic-Organisation_3015
src_Geographical-Discovery_3281,src_Period_2223
src_Battle_1437,src_Discoverer_3264
src_Public-Oration_4877,src_Governmental-Organisation_3805
src_Pope_4261,src_Treaty_3626
src_Philanthropist_759,src_Clothing_1611
src_Geographical-Feature_2001,src_Religious-Order_1028
src_Engineer_80,src_Representative-Institution_757
src_Business-Leader_302,src_Creator_2562
src_Badge_2934,src_Individual_3469
src_Conceptual-Object_4353,src_VicodiOI_3760
src_Role_1776,src_Composer_1259
src_Physician_2929,src_Professor_1022
src_Secular-Leader_1544,src_Train_2284
src_Board_3202,src_Actor_1180
src_Sultan_4279,src_Ship_4429
src_Public-Oration_2000,src_Illness_4301
src_Artist_1251,src_Environment_1078
src_Religious-Ideology_1064,src_Vehicle_4853
src_Location-Part-Relation_2707,src_Queen_665
src_Religious-Movement_2546,src_Board_3885
src_Artistic-Movement_841,src_Head-of-Government_3209
src_Public-Oration_337,src_Masonic-Lodge_19
src_Trial_79,src_Relic_3574
src_Clothing_3976,src_Ship_1828
src_Philosopher_4394,src_Publisher_1566
src_Saint_582,src_Geographical-Discovery_2988
src_Cultural-Agreement_1674,src_Pollution_4514
src_Geographical-Feature_83,src_Governmental-Organisation_4146
src_Legislation_1311,src_Trial_1808
src_Philanthropist_2184,src_Military-Organisation_3951
src_Composer_877,src_Geographical-Region_589
src_Governmental-Organisation_3003,src_Structure_1125
src_Landmark_2152,src_Emperor_3993
src_Battle_1488,src_Other-Religious-Person_3489
src_Politician_4040,src_Ritual_4436
src_Uprising_2480,src_Writing_2834
src_Architect_4910,src_Building_1293
src_Artistic-Style_3269,src_Queen_1314
src_League_3629,src_Other-Religious-Person_4143
src_Location-Part-Relation_1755,src_Flavour_4850
src_Geographical-Feature_4129,src_Politician_1723
src_Meeting_3673,src_Legislation_1423
src_Stereotype-Group_1186,src_Politician_1843
src_Scientist_2717,src_Dancer_2929
src_Water_4338,src_Magnate_1250
src_Fictional-Event_4003,src_Secular-Movement_2808
src_Magnate_4858,src_Landmark_2223
src_International-Organisation_478,src_Engineer_503
src_Meeting_2569,src_Engineer_3704
src_Painting_453,src_VicodiOI_3331
src_Saint_1308,src_Philosopher_2545
src_Building_2935,src_Philosopher_3347
src_Religious-Ideology_2566,src_Scandal_420
src_Trial_2798,src_Pamphlet_863
src_Ethnic-Group_761,src_Person-Role_64
src_Armament_2016,src_Newspaper_1290
src_Prince_675,src_Inventor_77
src_Event_4376,src_Intra-State-Group_2457
src_Person-Role_4002,src_Trade-Association_1627
src_Environment_4945,src_Country_2891
src_Time-Dependent_4719,src_Trade-Association_2008
src_Management-Organisation_1971,src_City_4233
src_Economist_783,src_National-Symbol_3432
src_Relic_2443,src_Diplomat_3549
src_Geographical-Discovery_4044,src_Stereotype-Group_1765
src_Scandal_975,src_Life-Event_124
src_Head-of-State_3695,src_Architect_1470
src_Life-Event_623,src_Religious-Practice_2222
src_Jurist_2498,src_Time_1185
src_Ethnic-Group_3981,src_Location-Part-Relation_322
src_Population-Movement_1893,src_Military-Person_835
src_Queen_605,src_Secular-Leader_1356
src_Time-Dependent_3944,src_Religious-Symbol_2227
src_Politician_2821,src_Military-Organisation_1969
src_Religious-Community_2809,src_Political-Region_2733
src_Philanthropist_510,src_Political-Symbol_127
src_Dancer_1488,src_Cultural-Agreement_2835
src_Liturgical-Object_2688,src_Secular-Leader_2735
src_Conceptual-Object_4738,src_Treaty_555
src_Language_2305,src_Landmark_4173
src_Movement_59,src_Abstract-Notion_4421
src_King_455,src_Philanthropist_3276
src_Scientist_650,src_Public-Oration_1068
src_Fictional-Event_3232,src_Legislation_2531
src_Intellectual-Movement_488,src_Painting_138
src_Cultural-Organisation_4537,src_Psychologist_2772
src_Political-Symbol_3312,src_Discoverer_4862
src_Public-Oration_2996,src_Religious-Practice_3010
src_Illness_488,src_Object_4103
src_Governmental-Organisation_4967,src_Structure_2560
src_Water_4207,src_Cathedral_1103
src_Symbol_436,src_Economic-Process_4454
src_Liturgical-Object_1540,src_Religious-Community_3394
src_Emperor_4347,src_Architect_1693
src_Crime_4749,src_Sculptor_3622
src_Environment_1880,src_Sculptor_463
src_Leader_3101,src_Geographer_2931
src_Conceptual-Object_4883,src_Professor_1146
src_Author_619,src_Time-Dependent_2378
src_Location_643,src_Animal_3635
src_Educational-Organisation_4154,src_Trade-Association_4688
src_Intellectual-Movement_906,src_Prince_2461
src_International-Alliance_3451,src_Time_2265
src_Meeting_2755,src_Newspaper_3857
src_Legislation_492,src_Environment_1846
src_Political-Symbol_4974,src_Armament_2469
src_Badge_4252,src_Dancer_1201
src_Settlement_3755,src_Social-Group_887
src_Board_3476,src_Political-Symbol_2790
src_Social-Stratum_2298,src_Diplomat_777
src_Masonic-Lodge_1279,src_Religious-Movement_1978
src_Political-Region_2617,src_Masonic-Lodge_2380
src_Building_3058,src_Diplomat_1669
src_Religious-Ideology_3557,src_Religious-Order_358
src_University_980,src_Intra-State-Group_2289
src_Period_703,src_Inventor_2518
src_Scandal_2238,src_Religious-Symbol_2554
src_Functionary_3736,src_Ideology_588
src_Measurable-Trend_1140,src_Individual_69
src_Pope_116,src_Architect_2076
src_Secular-Leader_1210,src_Relic_323
src_Masonic-Lodge_4427,src_Physician_3113
src_Idea_192,src_Entertainer_3901
src_Battle_627,src_Scandal_1372
src_Liturgical-Object_590,src_Book_4951
src_Queen_535,src_Uprising_4428
src_Field-of-Knowledge_4463,src_Military-Person_2158
src_Ship_970,src_Head-of-Government_1844
src_Abbey_170,src_Conceptual-Object_3508
src_Economic-Enterprise_4572,src_Location_1026
src_Symbol_3060,src_Pamphlet_3297
src_Vehicle_1859,src_Pope_3868
src_Religious-Practice_3062,src_Language_4841
src_Political-Region_2651,src_City_2282
src_Economic-Process_3301,src_Conceptual-Object_474
src_Masonic-Lodge_2270,src_Magnate_2297
src_Religious-Movement_3084,src_Symbol_1716
src_Landmark_4228,src_Scandal_2940
src_Book_3651,src_Military-Organisation_689
src_Military-Organisation_3540,src_Publisher_4434
src_TemporalInterval_595,src_Political-Organisation_1684
src_Other-Religious-Person_4488,src_Politician_1645
src_Relic_1847,src_Work-of-Art_4796
src_Pamphlet_101,src_Secular-Movement_3198
src_Artist_245,src_Crime_1511
src_Clerical-Leader_416,src_Social-Stratum_3420
src_League_4834,src_Actor_809
src_Movement_1169,src_Sultan_3236
src_Author_3345,src_Cultural-Agreement_1908
src_Intellectual-Movement_3027,src_Pope_4207
src_Time-Dependent-Relation_3540,src_Location-Part-Relation_4631
src_Ship_1465,src_Train_3889
src_Fictional-Person_3113,src_Technical-Scientific-Advance_4506
src_Liturgical-Object_3355,src_Pope_1789
src_Minister_4317,src_Educational-Organisation_1085
src_Educational-Organisation_2662,src_Symbol_2924
src_Entertainer_4492,src_Professor_1238
src_Foreign-Minister_1631,src_Queen_749
src_Cleric_1087,src_Natural-Object_1617
src_Artefact_4240,src_Ship_4996
src_Illness_3491,src_Philanthropist_2487
src_Ethnic-Group_4881,src_TemporalInterval_1780
src_Life-Event_2776,src_Other-Religious-Leader_4730
src_Economic-Process_1992,src_Trades-Union_4350
src_Military-Person_3887,src_King_2732
src_Ethnic-Group_3528,src_Conductor_2010
src_Election_3555,src_Head-of-Government_4629
