src_Geographer_2202,src_FuzzyTemporalInterval_2317
src_Train_2910,src_Conductor_3999
src_Inventor_3292,src_Dancer_4314
src_Period_3573,src_Abbey_2172
src_FuzzyTemporalInterval_827,src_Flavour_3964
src_Disease_4590,src_Location_1540
src_Functionary_243,src_Fictional-Event_3355
src_Geographical-Region_2549,src_Representative-Institution_4752
src_Management-Organisation_645,src_Scandal_4872
src_Economic-Process_2653,src_Architect_3124
src_Time_2507,src_Vehicle_3970
src_FuzzyTemporalInterval_4745,src_Leader_2766
src_Cathedral_4712,src_Public-Oration_4788
src_Business-Leader_2221,src_Legislation_1341
src_Author_3580,src_Religious-Order_3996
src_Actor_1793,src_Movement_2020
src_League_2238,src_Trades-Unionist_456
src_Public-Oration_2693,src_Political-Organisation_1446
src_Intellectual-Construct_4831,src_Flavour_528
src_FuzzyTemporalInterval_4886,src_Representative-Institution_2921
src_Military-Unit_853,src_Religious-Ideology_2505
src_Journal_431,src_Magnate_2397
src_Population-Movement_2900,src_Life-Event_2054
src_Ideology_2056,src_Ideology_2564
src_Animal_1350,src_Disease_2662
src_Party_707,src_Intellectual-Movement_2025
src_Trades-Union_2188,src_Cathedral_4595
src_Other-Religious-Leader_529,src_Religious-Community_3107
src_Secular-Ideology_3243,src_Management-Organisation_2231
src_Economic-Organisation_1560,src_Cultural-Agreement_3064
src_VicodiOI_1696,src_Cathedral_2478
src_Economic-Process_3840,src_Journalist_1268
src_Meeting_331,src_Publisher_1088
src_Geographical-Discovery_4176,src_International-Alliance_1241
src_Painting_2895,src_Object_1837
src_Environment_2597,src_Religious-Symbol_654
src_Ship_3824,src_University_4081
src_Sportsman_2884,src_Sportsman_4387
src_City_3651,src_Person-Role_2127
src_University_403,src_Illness_1152
src_Jurist_497,src_Secular-Movement_472
src_Cultural-Agreement_1091,src_Geographical-Discovery_2883
src_Abstract-Notion_3171,src_Landmark_4635
src_Saint_4680,src_Political-Symbol_3232
src_Abbey_1895,src_Other-Religious-Person_2588
src_VicodiOI_2678,src_Philanthropist_760
src_League_2001,src_Dancer_4550
src_Journal_4950,src_Treaty_4573
src_Jurist_770,src_Uprising_1002
src_Location-Part-Relation_3054,src_Individual_3890
src_Secular-Ideology_4805,src_Publisher_784
src_Book_4580,src_Life-Event_2476
src_Intra-State-Group_956,src_Fictional-Person_4099
src_Non-Military-Conflict_2724,src_Time_3037
src_Pamphlet_422,src_Fictional-Person_2191
src_Dancer_4836,src_Painting_3453
src_Fictional-Person_2364,src_Philanthropist_628
src_Journalist_4119,src_Pamphlet_1817
src_Intra-State-Group_2423,src_Church-Reformer_3914
src_Journalist_2046,src_Language_679
src_Religious-Symbol_2220,src_Secular-Movement_2763
src_Psychologist_144,src_Politician_2093
src_Head-of-State_3215,src_Fictional-Event_4054
src_Political-Organisation_2331,src_Uprising_4838
src_Cultural-Agreement_1858,src_Religious-Community_512
src_Military-Organisation_4328,src_Settlement_1662
src_Armament_3935,src_Secular-Movement_4194
src_Battle_1258,src_Prince_2891
src_Scientific-Instrument_2305,src_Event_4496
src_Intellectual-Construct_4999,src_Public-Oration_4020
src_Other-Religious-Person_4847,src_Leader_4982
src_Clerical-Leader_1045,src_Educational-Organisation_3459
src_Political-Symbol_449,src_Journalist_738
src_Other-Religious-Person_2501,src_Intellectual-Construct_2108
src_Cultural-Agreement_2744,src_Economic-Symbol_3471
src_Life-Event_3012,src_Cultural-Agreement_2902
src_Economist_3017,src_Architect_1702
src_Religious-Practice_2900,src_Event_1470
src_Foreign-Minister_3259,src_Representative-Institution_2972
src_Functionary_3919,src_Relic_4752
src_Social-Group_1060,src_Religious-Community_1328
src_Party_2508,src_Non-Military-Conflict_3024
src_Badge_1655,src_Architect_683
src_Pastime_719,src_Field-of-Knowledge_4906
src_Piece-of-Music_2192,src_Publisher_160
src_Social-Group_4325,src_Secular-Ideology_1344
src_Economist_1989,src_Trades-Unionist_2691
src_Structure_2285,src_Other-Religious-Leader_2186
src_Public-Oration_2439,src_Religious-Symbol_924
src_Illness_127,src_Sultan_1844
src_Social-Stratum_3806,src_Functionary_355
src_Landmark_3528,src_Trade-Association_1605
src_Person_2032,src_Journal_2610
src_Sculptor_4076,src_Settlement_2684
src_Movement_4435,src_Scandal_2568
src_Time_3370,src_Sculptor_4091
src_Object_2190,src_Painting_666
src_Business-Leader_979,src_Food_4854
src_Cultural-Agreement_3283,src_TemporalInterval_4082
src_Religious-Order_427,src_Ethnic-Group_3274
src_Film-Maker_4463,src_Dynasty_1674
src_Piece-of-Music_3670,src_Engineer_4032
src_Treaty_856,src_Disease_1199
src_Pamphlet_1588,src_Period-in-Office_625
src_Author_3141,src_Military-Unit_736
src_Saint_2820,src_Geographical-Region_1537
src_Geographical-Feature_50,src_Organisation_1029
src_Movement_2820,src_Magnate_1909
src_Artist_3969,src_Secular-Ideology_818
src_Business-Leader_2111,src_Military-Organisation_167
src_Dramaturge_3049,src_Journal_27
src_Religious-Organisation_965,src_Ship_2654
src_Geographer_2577,src_Leader_4912
src_Dynasty_4846,src_Battle_3696
src_Religious-Organisation_1445,src_Commodity_4128
src_Animal_2270,src_Politician_1475
src_Functionary_2856,src_Fictional-Event_3031
src_Intellectual-Construct_3234,src_Animal_3717
src_Trade-Association_416,src_Crime_2233
src_Stereotype-Group_10,src_Painting_1184
src_Secular-Leader_2230,src_Natural-Object_2270
src_Event_1237,src_Military-Person_2242
src_Military-Organisation_3418,src_Church-Reformer_1638
src_Conductor_2943,src_Religious-Order_262
src_Badge_3602,src_Intellectual-Construct_1876
src_Meeting_4149,src_Secular-Ideology_3454
src_Monastery_4523,src_Professor_1005
src_Economic-Symbol_4070,src_Disease_2226
src_Psychologist_190,src_Vehicle_4191
src_Other-Religious-Leader_4004,src_Architect_2920
src_Party_1556,src_Vehicle_4004
src_Ritual_4337,src_Animal_2316
src_Dynasty_3618,src_Intellectual-Construct_790
src_King_1594,src_King_566
src_Country_173,src_Journal_1314
src_Structure_2015,src_Pastime_1929
src_TemporalInterval_1287,src_War_263
src_Battle_2912,src_VicodiOI_1351
src_Astronaut_4024,src_Landmark_4182
src_Meeting_3721,src_Battle_3135
src_Religious-Organisation_1564,src_Landmark_3001
src_Object_3990,src_Other-Religious-Person_4857
src_Role_2139,src_Fictional-Person_4317
src_Symbol_3927,src_Dancer_263
src_Country_3972,src_Time-Dependent_3274
src_Board_4165,src_Secular-Leader_380
src_Meeting_2944,src_Dramaturge_2855
src_Creator_2786,src_Church_2149
src_Religious-Community_2157,src_Church_912
src_Cultural-Organisation_1813,src_Religious-Movement_2164
src_Conductor_3008,src_Category_2962
src_Commodity_2307,src_Trades-Union_1729
src_Geographical-Feature_2841,src_Cathedral_1619
src_Minister_222,src_Measurable-Trend_241
src_Economic-Symbol_1058,src_Individual_1716
src_Other-Religious-Leader_74,src_Management-Organisation_2706
src_Artefact_96,src_Theologian_3536
src_Political-Region_2306,src_Board_218
src_Armament_328,src_Period_4148
src_Management-Organisation_4287,src_Trades-Unionist_4212
src_Person_90,src_Landmark_4855
src_Piece-of-Music_1217,src_Language_4700
src_Animal_218,src_Other-Religious-Person_153
src_War_3563,src_Artist_3296
src_Geographical-Feature_3433,src_Political-Organisation_557
src_Pamphlet_3466,src_Prince_1671
src_Trades-Unionist_1631,src_Relic_1000
src_Intellectual-Construct_870,src_Religious-Movement_1739
src_Artefact_1124,src_Geographical-Feature_441
src_TemporalInterval_1960,src_Stereotype-Group_536
src_Publisher_2986,src_Environment_945
src_Religious-Community_3370,src_Pope_76
src_Church-Reformer_1597,src_Physician_2682
src_Fictional-Event_2769,src_Measurable-Trend_1103
src_Representative-Institution_1586,src_Fictional-Person_2914
src_Governmental-Organisation_966,src_Cleric_2970
src_Inventor_4098,src_Geographer_4447
src_Minister_1904,src_Settlement_2873
src_Clerical-Leader_4320,src_Secular-Ideology_4497
src_Period-in-Office_683,src_Engineer_491
src_Sculptor_4078,src_Person-Role_1332
src_Queen_3819,src_Philosopher_2710
src_Settlement_3252,src_Intellectual-Construct_1533
src_National-Symbol_1497,src_Musician_3717
src_Geographer_2393,src_Time-Dependent-Relation_3034
src_Animal_2172,src_Church_2636
src_Badge_4871,src_Minister_3301
src_Pastime_449,src_Pastime_488
src_Business-Leader_1202,src_Disease_23
src_League_1388,src_Musician_217
src_Dramaturge_2945,src_Abstract-Notion_3814
src_Dramaturge_2716,src_Technical-Scientific-Advance_1544
src_Intellectual-Movement_4004,src_Prince_3729
src_Inventor_3122,src_International-Alliance_3363
src_Religious-Order_3555,src_Social-Stratum_3992
src_Economic-Enterprise_1121,src_Composer_4726
src_Cleric_2725,src_Trades-Unionist_2918
src_Sculpture_727,src_Dramaturge_2466
src_Pastime_558,src_Religious-Community_4945
src_Economic-Enterprise_3242,src_League_2920
src_Role_3046,src_Intellectual-Construct_4350
src_Period_4508,src_Artist_3396
src_Crime_2153,src_Astronaut_3415
src_Vehicle_39,src_Journal_251
src_Vehicle_2161,src_Fictional-Person_1838
src_Object_4865,src_Leader_4887
src_Period-in-Office_2006,src_Religious-Practice_4297
src_Country_1249,src_Person-Role_1224
src_Jurist_2366,src_Religious-Symbol_3614
src_Settlement_2127,src_Sculptor_122
src_Physician_524,src_Astronaut_3630
src_Sculpture_2631,src_Economic-Organisation_4227
src_Geographer_4892,src_TemporalInterval_4491
src_Other-Religious-Person_3342,src_Conductor_3395
src_Prince_501,src_Field-of-Knowledge_4883
src_Astronaut_1723,src_Artist_1363
src_Journalist_2181,src_Building_4276
src_Public-Oration_4231,src_Economic-Symbol_4185
src_Minister_2096,src_Conductor_4856
src_Clothing_3197,src_Symbol_2304
src_Ritual_4289,src_Military-Person_752
src_Management-Organisation_3114,src_Creator_3354
src_Entertainer_1583,src_Idea_2194
src_Head-of-State_2581,src_Engineer_1063
src_League_4433,src_Landmark_1181
src_Legislation_3600,src_Fictional-Person_1573
src_Actor_1730,src_Artist_2490
src_Magnate_4100,src_Engineer_112
src_Religious-Symbol_1085,src_University_1522
src_Dancer_1841,src_Publisher_3144
src_Writing_753,src_Vehicle_2492
src_Jurist_507,src_Conceptual-Object_1183
src_Fictional-Person_4645,src_Role_1853
src_Environment_3445,src_Jurist_2146
src_Abbey_4796,src_Cathedral_1647
src_Composer_2362,src_Cultural-Agreement_1853
src_Vehicle_2115,src_Dancer_1573
src_University_1326,src_Ecclesiarch_3321
src_Train_1622,src_Artefact_4123
src_Geographical-Region_4289,src_Painter_3936
src_Religious-Ideology_3413,src_Other-Religious-Person_4696
src_Clothing_1675,src_Politician_508
src_Politician_4988,src_Battle_1596
src_Life-Event_4249,src_Trades-Unionist_4197
src_Conceptual-Object_671,src_Conductor_1732
src_Organisation_4950,src_City_1738
src_Political-Region_722,src_Journal_867
src_Vehicle_2882,src_Fictional-Event_2020
src_Building_950,src_League_2033
src_Secular-Leader_2230,src_Functionary_3320
src_Sculptor_1046,src_Pastime_4069
src_Structure_917,src_Ship_2811
src_Artist_565,src_Monastery_1412
src_Time_3773,src_Abstract-Notion_1421
src_FuzzyTemporalInterval_2017,src_Other-Religious-Person_1681
src_Representative-Institution_971,src_Role_3897
src_Technical-Scientific-Advance_843,src_Event_3996
src_Secular-Ideology_2890,src_Author_841
src_Art-Form_452,src_Individual_3350
src_Economist_4756,src_Secular-Movement_4595
src_Trial_3689,src_Author_1008
src_Geographical-Region_2446,src_Minister_80
src_Social-Stratum_1184,src_Philosopher_3817
src_Engineer_2368,src_Secular-Ideology_3905
src_Treaty_4448,src_Population-Movement_4831
src_Village_3395,src_Physician_2082
src_Time-Dependent-Relation_1516,src_Environment_4298
src_Engineer_2720,src_Religious-Order_265
src_Illness_4936,src_Discoverer_3702
src_Flavour_407,src_Location_3998
src_Representative-Institution_2298,src_FuzzyTemporalInterval_2623
src_Badge_4685,src_Military-Person_946
src_Secular-Ideology_1922,src_Dancer_1524
src_Movement_1388,src_Inventor_2026
src_Individual_2954,src_Fictional-Person_798
src_Treaty_4838,src_Ideology_4522
src_Period_2909,src_Foreign-Minister_2536
src_Time_2618,src_Building_851
src_Professor_771,src_Religious-Ideology_3494
src_Battle_4013,src_Monastery_2823
src_Non-Military-Conflict_2940,src_Idea_2152
src_Engineer_434,src_Landmark_4202
src_Pamphlet_3208,src_Stereotype-Group_2141
src_Representative-Institution_4834,src_Political-Region_4681
src_Dramaturge_4349,src_Time-Dependent_2842
src_Piece-of-Music_3020,src_Object_3396
src_Trades-Union_4920,src_Saint_3747
src_Political-Region_2230,src_Prince_1980
src_Conductor_2170,src_Art-Form_4126
src_Functionary_3689,src_VicodiOI_3991
src_Intellectual-Movement_4444,src_Military-Organisation_2948
src_Engineer_3496,src_Cleric_1481
src_Relic_162,src_Publisher_889
src_Book_1585,src_Settlement_4243
src_Battle_3372,src_Legislation_4217
src_Structure_3490,src_Category_1774
src_Intellectual-Movement_2264,src_Event_4171
src_Actor_4108,src_Treaty_4990
src_Church_49,src_Writing_4799
src_Measurable-Trend_1588,src_Military-Person_2008
src_Musician_298,src_Public-Oration_985
src_Crime_428,src_Battle_158
src_Disease_2587,src_Crime_3077
src_Newspaper_1462,src_Political-Organisation_2375
src_Person-Role_1475,src_Fictional-Event_779
src_Village_3961,src_Landmark_681
src_Masonic-Lodge_2219,src_Category_2218
src_Economic-Enterprise_1321,src_Event_4249
src_TemporalInterval_1577,src_Saint_694
src_Dramaturge_2179,src_Art-Form_4735
src_Foreign-Minister_4553,src_Vehicle_451
src_Idea_4397,src_Role_3157
src_Organisation_1621,src_Management-Organisation_281
src_Cultural-Agreement_2226,src_Trade-Association_534
src_Religious-Leader_2519,src_Individual_3072
src_Pastime_2780,src_Clothing_4305
src_Artist_2881,src_Painter_1267
src_Economic-Organisation_2808,src_Flavour_2900
src_War_2963,src_National-Symbol_935
src_Political-Region_4997,src_Other-Religious-Leader_2411
src_Sultan_4333,src_Political-Symbol_1754
src_War_4132,src_Language_4512
src_Dynasty_3592,src_Party_214
src_Country_921,src_Military-Unit_3882
src_Fictional-Person_3440,src_Person_4837
src_Religious-Practice_1848,src_Newspaper_1896
src_Publisher_3084,src_Role_4340
src_Philanthropist_944,src_Religious-Ideology_3957
src_Engineer_1156,src_Diplomat_946
src_Astronaut_2099,src_Head-of-Government_2139
src_Social-Stratum_2778,src_Theologian_2943
src_Art-Form_4563,src_VicodiOI_3961
src_Political-Region_225,src_Psychologist_3711
src_Representative-Institution_998,src_Badge_3687
src_Abstract-Notion_3761,src_Political-Region_3398
src_Social-Stratum_2403,src_Economic-Process_4735
src_Head-of-Government_2072,src_Musician_2220
src_Religious-Symbol_1522,src_Disaster_795
src_Newspaper_121,src_Landmark_2008
src_Person_1088,src_Structure_2523
src_Abstract-Notion_1145,src_Secular-Leader_4950
src_Economic-Process_4304,src_Musician_2094
src_Economic-Organisation_1884,src_Geographical-Region_2803
src_Discoverer_1130,src_University_1709
src_TemporalInterval_44,src_Cultural-Organisation_2637
src_Social-Group_4447,src_Saint_4917
src_Artefact_3818,src_Language_4429
src_Secular-Leader_2178,src_Scandal_1555
src_Pamphlet_1538,src_Painting_3934
src_Religious-Practice_3072,src_Monastery_1615
src_Illness_1035,src_Individual_4389
src_Symbol_2488,src_Social-Stratum_2204
src_Location-Part-Relation_3156,src_Vehicle_2288
src_Election_4836,src_Intellectual-Construct_1316
src_Saint_4928,src_Category_1857
src_Functionary_1214,src_Public-Oration_3533
src_Representative-Institution_1338,src_Film-Maker_1858
src_Organisation_1011,src_Artist_712
src_University_3665,src_Professor_2713
src_Saint_2195,src_Dynasty_3806
src_Leader_901,src_Religious-Organisation_2995
src_Dancer_1734,src_Management-Organisation_4459
src_Clerical-Leader_2359,src_Religious-Ideology_2817
src_Ritual_359,src_Management-Organisation_957
src_Head-of-Government_2012,src_Management-Organisation_4928
src_Pastime_4109,src_Pastime_2180
src_Uprising_3803,src_Person_4066
src_Time-Dependent_2853,src_Location-Part-Relation_281
src_Church-Reformer_1698,src_Entertainer_680
src_FuzzyTemporalInterval_376,src_Jurist_2872
src_Religious-Symbol_1988,src_Secular-Leader_2129
src_Battle_1875,src_Prince_232
src_Musician_4989,src_Military-Organisation_3825
src_Composer_2897,src_Intra-State-Group_4743
src_Meeting_59,src_Foreign-Minister_4405
src_Secular-Movement_627,src_Ecclesiarch_3936
src_Fictional-Event_1455,src_Religious-Movement_699
src_Economic-Organisation_4840,src_Battle_2254
src_Writing_1178,src_Saint_4748
src_Armament_3844,src_Art-Form_896
src_Art-Form_4048,src_Religious-Organisation_2588
src_Pope_1885,src_Sultan_4981
src_Architect_103,src_Journal_4086
src_Artistic-Style_1704,src_Economic-Process_2647
src_Inventor_528,src_Head-of-State_4297
src_Management-Organisation_4992,src_Pastime_2145
src_Symbol_3381,src_Person_311
src_Geographer_127,src_Saint_2443
src_Other-Religious-Person_1361,src_International-Organisation_4235
src_Head-of-State_4075,src_Military-Unit_1826
src_Meeting_3138,src_Individual_3680
src_Dynasty_2138,src_Religious-Community_914
src_Head-of-State_1314,src_Artefact_1510
src_International-Alliance_4573,src_Artistic-Movement_4182
src_Time-Dependent-Relation_177,src_Educational-Organisation_1686
src_Representative-Institution_4600,src_Sportsman_947
src_Trial_3036,src_Sculpture_4323
src_Religious-Community_1176,src_Jurist_451
src_Water_4793,src_Period_4712
src_Monastery_3291,src_Management-Organisation_4477
src_Military-Organisation_184,src_Trade-Association_4126
src_Functionary_339,src_Landmark_2951
src_Geographical-Feature_1355,src_Field-of-Knowledge_2469
src_Religious-Movement_563,src_Management-Organisation_2470
src_Landmark_1958,src_Journal_2607
src_Armament_3079,src_Time_3314
src_Abstract-Notion_3663,src_Minister_3898
src_Magnate_4848,src_Religious-Practice_4653
src_Conceptual-Object_4518,src_Secular-Movement_1444
src_Vehicle_3278,src_Theologian_3162
src_Economic-Symbol_1894,src_Intellectual-Construct_3359
src_Event_2267,src_Country_3032
src_TemporalInterval_2,src_Landmark_4108
src_Political-Symbol_1678,src_Time-Dependent_605
src_Sultan_2432,src_Educational-Organisation_4065
src_Symbol_2893,src_Sculpture_4469
src_Political-Organisation_1913,src_Educational-Organisation_1629
