src_Engineer_298,src_Language_4326
src_Work-of-Art_3757,src_Criminal_4036
src_Dramaturge_3588,src_Political-Region_2061
src_Trades-Unionist_2104,src_Crime_3444
src_Relic_2892,src_Trial_1979
src_Physician_48,src_Armament_58
src_Educational-Organisation_494,src_Sportsman_1740
src_Cultural-Organisation_4943,src_Sculptor_3020
src_Queen_3271,src_Conductor_1234
src_Flavour_967,src_Scientist_301
src_Book_2265,src_Film-Maker_2350
src_Commodity_2181,src_Time-Dependent-Relation_671
src_Journalist_4762,src_Object_743
src_Food_2265,src_Religious-Leader_996
src_Scandal_4763,src_Flavour_2227
src_Pamphlet_1331,src_Environment_2414
src_Disaster_254,src_Public-Oration_3298
src_Queen_4775,src_Church_4836
src_Head-of-State_1871,src_Period_1208
src_Event_2569,src_Food_4238
src_Business-Leader_2388,src_Commodity_4346
src_Church_4706,src_Intellectual-Movement_229
src_Cultural-Organisation_509,src_Meeting_1333
src_Astronaut_328,src_Book_2014
src_Environment_163,src_Head-of-Government_4763
src_Sultan_449,src_Head-of-State_3222
src_Disaster_2468,src_Professor_1463
src_Functionary_1376,src_Food_4244
src_Settlement_3213,src_Foreign-Minister_1333
src_Intellectual-Construct_4998,src_Uprising_139
src_Economist_2582,src_Legislation_1325
src_Commodity_3122,src_Illness_2695
src_Vehicle_354,src_Measurable-Trend_3775
src_Field-of-Knowledge_4513,src_Publisher_3101
src_Train_2851,src_Painter_2358
src_Ideology_4238,src_Prince_2389
src_Trades-Union_2369,src_Church-Reformer_3391
src_Role_3298,src_Leader_2721
src_Meeting_3756,src_Governmental-Organisation_4440
src_Person_3701,src_Vehicle_4293
src_Piece-of-Music_1373,src_Head-of-Government_4707
src_Dynasty_3906,src_Head-of-Government_230
src_Food_1369,src_Time-Dependent-Relation_674
src_Governmental-Organisation_1631,src_Organisation_637
src_Sculptor_4333,src_Fictional-Person_354
src_Organisation_3226,src_FuzzyTemporalInterval_691
src_Legislation_738,src_Artist_4386
src_Religious-Organisation_4316,src_Military-Organisation_2212
src_Intellectual-Construct_882,src_Vehicle_4963
src_Professor_1729,src_Monastery_4750
src_Psychologist_2336,src_Economic-Enterprise_4487
src_Queen_3350,src_Religious-Leader_3457
src_Cultural-Agreement_2932,src_Legislation_3387
src_Time_1929,src_Other-Religious-Leader_1741
src_Actor_1980,src_Trades-Union_455
src_Organisation_660,src_Board_4745
src_Composer_3444,src_Religious-Ideology_3562
src_Treaty_4914,src_Religious-Ideology_576
src_Pamphlet_2302,src_Diplomat_4912
src_Writing_3080,src_Intellectual-Movement_1683
src_Intra-State-Group_714,src_Religious-Movement_1126
src_Trial_949,src_Journal_3052
src_Religious-Symbol_4079,src_Pamphlet_3770
src_Measurable-Trend_3169,src_Time_1702
src_Work-of-Art_3039,src_FuzzyTemporalInterval_3477
src_Dancer_905,src_Masonic-Lodge_1904
src_Secular-Leader_2727,src_Ecclesiarch_4546
src_Scientist_3649,src_Governmental-Organisation_777
src_Commodity_3428,src_Landmark_206
src_Philosopher_2152,src_Ship_2474
src_War_4558,src_Crime_2903
src_Population-Movement_335,src_Badge_4169
src_Period_4560,src_Fictional-Person_871
src_Scientific-Instrument_1138,src_Category_2298
src_Dramaturge_1693,src_Location_1185
src_Work-of-Art_741,src_Engineer_3533
src_Cultural-Agreement_212,src_Field-of-Knowledge_1184
src_Dramaturge_1231,src_Architect_509
src_Political-Organisation_5,src_Cleric_1220
src_Religious-Movement_3146,src_Other-Religious-Leader_2325
src_Person-Role_3154,src_Military-Person_798
src_Intellectual-Movement_3120,src_Religious-Practice_1298
src_Intellectual-Movement_150,src_Military-Person_3776
src_Fictional-Event_1631,src_Battle_1245
src_Secular-Movement_792,src_Religious-Leader_1951
src_Disease_4102,src_Entertainer_3952
src_Landmark_3833,src_Painter_2643
src_Diplomat_4237,src_Other-Religious-Leader_4110
src_Head-of-Government_129,src_Time-Dependent-Relation_1147
src_Other-Religious-Leader_256,src_Political-Region_3741
src_League_3533,src_Publisher_2172
src_Conceptual-Object_2508,src_Head-of-Government_2021
src_Fictional-Person_140,src_Artefact_192
src_Minister_2088,src_Church_743
src_Work-of-Art_204,src_Country_3745
src_Queen_1821,src_Scandal_1832
src_Economic-Organisation_1833,src_Sculpture_357
src_Jurist_1086,src_International-Organisation_4301
src_Stereotype-Group_3455,src_Piece-of-Music_56
src_Book_816,src_Public-Oration_4847
src_Religious-Practice_1490,src_VicodiOI_3335
src_Cathedral_138,src_Election_134
src_Composer_1364,src_Sculptor_609
src_Engineer_3326,src_International-Alliance_3671
src_Disease_1447,src_Relic_2830
src_Art-Form_1806,src_Other-Religious-Leader_976
src_Pamphlet_590,src_Secular-Ideology_4913
src_Sultan_1591,src_Relic_4872
src_Intellectual-Movement_3720,src_Liturgical-Object_3896
src_Public-Oration_584,src_Dynasty_3650
src_Role_3709,src_Religious-Organisation_2832
src_Economic-Enterprise_3812,src_Composer_3664
src_Head-of-Government_4566,src_Business-Leader_4595
src_Entertainer_2259,src_Secular-Ideology_4857
src_Trades-Unionist_4520,src_Board_3339
src_Professor_2468,src_Intellectual-Movement_4965
src_Geographical-Discovery_3833,src_International-Alliance_3670
src_Intellectual-Movement_342,src_Role_4069
src_Artistic-Movement_1441,src_Animal_3778
src_Pope_2746,src_Animal_3878
src_Scientist_938,src_Social-Group_4791
src_Actor_2098,src_Location-Part-Relation_2900
src_FuzzyTemporalInterval_2473,src_VicodiOI_3522
src_Sportsman_4037,src_Movement_657
src_Time_3810,src_Ecclesiarch_206
src_Journal_4192,src_City_1965
src_Clerical-Leader_4918,src_Scandal_2970
src_Sculptor_4613,src_Political-Symbol_4532
src_FuzzyTemporalInterval_4992,src_Philosopher_631
src_Category_1639,src_Trades-Union_2805
src_Idea_4075,src_Pamphlet_233
src_Ideology_4396,src_Animal_1903
src_Period_1750,src_Election_3883
src_Non-Military-Conflict_2849,src_Functionary_797
src_Badge_2800,src_Artistic-Style_1501
src_Musician_3417,src_Artefact_1312
src_Leader_755,src_Organisation_3063
src_Idea_3422,src_Pastime_73
src_Scientific-Instrument_4604,src_Party_4285
src_Head-of-Government_3934,src_Religious-Symbol_1878
src_Secular-Leader_361,src_Geographical-Region_1330
src_Military-Unit_3471,src_Animal_2265
src_Religious-Order_369,src_Religious-Movement_4983
src_Religious-Ideology_2242,src_Measurable-Trend_1157
src_Other-Religious-Leader_4087,src_War_1035
src_Period-in-Office_4411,src_Film-Maker_4874
src_Magnate_183,src_Governmental-Organisation_3145
src_Criminal_2142,src_Dramaturge_151
src_Cultural-Agreement_4463,src_Badge_3631
src_Environment_1708,src_Secular-Ideology_1573
src_Intra-State-Group_4367,src_Theologian_3291
src_Disease_3188,src_Country_2008
src_Queen_3897,src_Musician_2814
src_Clothing_249,src_Monastery_4750
src_Economist_408,src_Environment_3314
src_Building_4114,src_Pope_4927
src_Diplomat_4485,src_Artistic-Movement_3981
src_Technical-Scientific-Advance_788,src_Piece-of-Music_3357
src_Clothing_341,src_Painting_2318
src_Ship_2362,src_Foreign-Minister_619
src_Public-Oration_2555,src_Fictional-Person_373
src_Dynasty_3269,src_Artist_3472
src_Religious-Practice_3588,src_VicodiOI_3860
src_Trades-Union_4612,src_Measurable-Trend_1835
src_International-Alliance_197,src_Political-Region_1081
src_Entertainer_389,src_Military-Person_1709
src_Food_159,src_Composer_2923
src_Artefact_2009,src_Time-Dependent_4204
src_Stereotype-Group_2467,src_Animal_1363
src_Legislation_2555,src_Conceptual-Object_2492
src_Economic-Process_1574,src_Musician_1179
src_Composer_881,src_Book_1765
src_Politician_982,src_Board_3735
src_Armament_4289,src_Trial_4514
src_Theologian_1098,src_Clerical-Leader_2024
src_Professor_2693,src_Language_2566
src_Abbey_2781,src_Person_3213
src_Economist_183,src_Pamphlet_1390
src_Time-Dependent_3970,src_University_4098
src_Secular-Movement_4789,src_Crime_1219
src_International-Alliance_1329,src_Geographer_1315
src_Sportsman_4581,src_Cleric_4863
src_Cathedral_3737,src_Crime_2103
src_Scandal_3562,src_Environment_1765
src_Artistic-Style_3195,src_Religious-Practice_4815
src_Ideology_3445,src_Person-Role_2666
src_Role_709,src_Abstract-Notion_2909
src_Ethnic-Group_1539,src_Economic-Process_4400
src_Piece-of-Music_2876,src_Artistic-Movement_3008
src_Theologian_4789,src_Movement_4744
src_Other-Religious-Leader_1968,src_University_3396
src_Economic-Process_3611,src_Political-Symbol_4093
src_Structure_3859,src_Geographical-Region_3036
src_Religious-Ideology_1896,src_Criminal_4181
src_Other-Religious-Person_1170,src_Cultural-Organisation_506
src_Stereotype-Group_2185,src_Author_2816
src_Religious-Movement_1674,src_Ecclesiarch_2522
src_Fictional-Event_357,src_Psychologist_3513
src_Clothing_331,src_Psychologist_1797
src_Physician_4549,src_Journalist_114
src_Stereotype-Group_3992,src_Language_65
src_Physician_4165,src_Social-Group_2290
src_Religious-Organisation_3965,src_Time_275
src_Intra-State-Group_945,src_Party_2984
src_Church-Reformer_4287,src_Trial_3999
src_Secular-Ideology_752,src_Religious-Organisation_678
src_Dancer_3463,src_Physician_2539
src_Military-Organisation_4788,src_Architect_3776
src_Natural-Object_3614,src_Philosopher_4226
src_Entertainer_3512,src_Journal_332
src_Clothing_3266,src_Educational-Organisation_565
src_Engineer_3088,src_Language_1226
src_Political-Symbol_3999,src_Religious-Leader_3529
src_Sculpture_12,src_Trades-Union_1019
src_Stereotype-Group_2591,src_Conductor_3261
src_Symbol_3556,src_Sculpture_124
src_Foreign-Minister_4410,src_Commodity_2850
src_Geographical-Feature_36,src_Abstract-Notion_2001
src_Work-of-Art_390,src_Train_3203
src_Location-Part-Relation_2210,src_Philanthropist_2932
src_Building_567,src_Political-Organisation_4436
src_Animal_531,src_Pamphlet_2541
src_Monastery_3479,src_Village_3781
src_Religious-Movement_1265,src_Uprising_3784
src_Political-Symbol_455,src_Geographical-Region_1046
src_Fictional-Person_2583,src_Religious-Organisation_4524
src_Religious-Organisation_980,src_Journalist_1290
src_Religious-Order_778,src_Inventor_2016
src_Discoverer_1842,src_Structure_2630
src_Representative-Institution_1241,src_Leader_2166
src_Diplomat_4660,src_International-Alliance_256
src_Film-Maker_814,src_Representative-Institution_2226
src_Sportsman_4025,src_Ritual_2930
src_Management-Organisation_403,src_Monastery_3082
src_FuzzyTemporalInterval_3264,src_War_2934
src_Pamphlet_77,src_Cathedral_1732
src_Technical-Scientific-Advance_1109,src_Religious-Order_3289
src_Representative-Institution_2812,src_Sculpture_4804
src_Cultural-Agreement_2648,src_Election_1466
src_Idea_560,src_Person_3973
src_Clothing_3973,src_Dynasty_1457
src_Psychologist_1405,src_Conceptual-Object_3277
src_Relic_278,src_Disease_4666
src_Artist_3007,src_Time-Dependent-Relation_4331
src_Meeting_2362,src_Philanthropist_2881
src_Religious-Practice_1158,src_University_4210
src_Discoverer_562,src_Ecclesiarch_1358
src_Time-Dependent_1587,src_Time_3477
src_Dynasty_3366,src_Art-Form_3016
src_Election_3681,src_Crime_2547
src_Ship_3979,src_Village_2563
src_Religious-Ideology_4804,src_Liturgical-Object_1538
src_Leader_4415,src_National-Symbol_500
src_Author_2573,src_Technical-Scientific-Advance_3572
src_Time_4659,src_Ship_4545
src_Organisation_4627,src_Author_3527
src_Author_4568,src_Religious-Practice_4675
src_Legislation_3338,src_Clerical-Leader_3678
src_Food_490,src_Ethnic-Group_877
src_Movement_2688,src_Period_1707
src_Church-Reformer_1056,src_Person-Role_1412
src_Geographical-Feature_402,src_Psychologist_191
src_Clerical-Leader_105,src_Geographer_4534
src_Time-Dependent_59,src_Language_1197
src_Board_1823,src_Country_3077
src_University_1838,src_Cultural-Organisation_1452
src_Ideology_607,src_Battle_1075
src_Village_1006,src_Non-Military-Conflict_3612
src_Philanthropist_4215,src_Artefact_1821
src_Clerical-Leader_108,src_Ritual_3525
src_Artistic-Style_2079,src_Food_3434
src_Period-in-Office_2433,src_Sultan_3637
src_Legislation_2224,src_Church_2755
src_Philanthropist_3279,src_Clothing_3560
src_Badge_4551,src_Scientist_1506
src_Religious-Ideology_2195,src_Theologian_3799
src_Symbol_2250,src_Animal_180
src_Clerical-Leader_2222,src_Illness_452
src_Journalist_2329,src_Painter_3985
src_Church_895,src_Uprising_98
src_Professor_4998,src_Jurist_2440
src_Time_2674,src_FuzzyTemporalInterval_4646
src_Geographical-Region_1437,src_Ideology_2062
src_Political-Region_123,src_Piece-of-Music_986
src_Functionary_3524,src_Secular-Leader_4965
src_Church_4219,src_Symbol_4423
src_Artefact_3907,src_Cathedral_894
src_Entertainer_90,src_Non-Military-Conflict_1504
src_University_2013,src_Armament_2682
src_Prince_3098,src_Fictional-Person_3403
src_Military-Organisation_4885,src_Musician_1354
src_Food_4530,src_Minister_2672
src_Magnate_3753,src_Economist_2524
src_Abbey_2464,src_Abbey_1834
src_Political-Symbol_402,src_Scientific-Instrument_1543
src_Building_1301,src_Cleric_2211
src_Symbol_2954,src_Book_4571
src_Settlement_309,src_Symbol_361
src_Structure_1587,src_Idea_2819
src_Non-Military-Conflict_2980,src_Artist_1085
src_Management-Organisation_3526,src_Liturgical-Object_1260
src_International-Alliance_1305,src_Social-Stratum_4465
src_Food_521,src_Architect_1653
src_Representative-Institution_2966,src_Politician_655
src_Time_2935,src_Journal_2071
src_Individual_1645,src_Prince_3334
src_Abstract-Notion_476,src_Geographical-Feature_756
src_Architect_2556,src_Religious-Movement_406
src_Secular-Ideology_4302,src_Author_1146
src_Symbol_3185,src_Economist_4664
src_Animal_1485,src_Business-Leader_2095
src_Philanthropist_767,src_Art-Form_3136
src_Flavour_2218,src_Religious-Ideology_1403
src_Writing_2399,src_Musician_4493
src_Social-Group_3907,src_International-Organisation_707
src_Creator_831,src_Economist_4261
src_Cleric_405,src_Ideology_2146
src_Ship_3078,src_Governmental-Organisation_787
src_Natural-Object_4400,src_Artist_2407
src_Dramaturge_2229,src_Sculptor_11
src_Religious-Movement_2007,src_Movement_3491
src_Philanthropist_4711,src_Religious-Movement_506
src_Sculpture_4980,src_Pastime_1522
src_Publisher_1577,src_Governmental-Organisation_4912
src_Cleric_4496,src_Train_4319
src_Politician_410,src_Newspaper_3775
src_Liturgical-Object_4392,src_Entertainer_1402
src_Professor_2652,src_Geographical-Region_2443
src_Painting_4920,src_Public-Oration_4947
src_Religious-Symbol_3800,src_Secular-Ideology_3905
src_Painting_1468,src_Time-Dependent-Relation_3661
src_Object_4749,src_Symbol_1890
src_Object_921,src_Artistic-Style_1838
src_Period_1130,src_Religious-Ideology_591
src_Physician_952,src_Stereotype-Group_4083
src_Economic-Process_1895,src_Period-in-Office_2380
src_Dynasty_331,src_TemporalInterval_638
src_Sculpture_504,src_Stereotype-Group_1974
src_Uprising_2510,src_Period-in-Office_2833
src_Time-Dependent_401,src_Dynasty_1255
src_Ethnic-Group_3774,src_Building_162
src_Battle_4562,src_Public-Oration_1374
src_Secular-Leader_749,src_Religious-Community_1047
src_Train_1691,src_Geographical-Region_4442
src_Philosopher_2075,src_Language_3033
src_Trade-Association_4257,src_Water_646
src_Crime_4342,src_Emperor_2026
src_Board_4439,src_Intra-State-Group_4027
src_Jurist_2547,src_Conceptual-Object_648
src_Actor_4581,src_Period_1699
src_National-Symbol_3362,src_Functionary_554
src_Leader_436,src_Election_1161
src_Foreign-Minister_4141,src_Location-Part-Relation_3127
src_Economic-Symbol_88,src_Period_4843
src_Movement_4736,src_Ecclesiarch_364
src_Architect_2500,src_Other-Religious-Leader_2402
src_Religious-Organisation_66,src_Cultural-Agreement_4668
src_Pollution_1809,src_Pamphlet_2183
src_Secular-Ideology_1771,src_Architect_3079
src_Religious-Symbol_1470,src_VicodiOI_413
src_Film-Maker_1028,src_Magnate_3149
src_Philanthropist_1592,src_Role_4371
src_Church-Reformer_3105,src_King_1706
src_Monastery_1612,src_Field-of-Knowledge_1088
src_Event_4921,src_Role_290
src_Inventor_1064,src_Location_2679
src_Architect_2532,src_Church_427
src_Period_1413,src_International-Alliance_4443
src_Geographical-Discovery_2564,src_Technical-Scientific-Advance_3551
src_Secular-Leader_2383,src_Stereotype-Group_433
src_Political-Organisation_388,src_Population-Movement_2241
src_Pamphlet_2138,src_Geographical-Region_3722
src_Engineer_4403,src_Journalist_3749
src_Landmark_1318,src_Book_3536
src_Illness_3538,src_Publisher_1786
src_Object_1044,src_Building_2557
src_Pamphlet_3673,src_Political-Symbol_4073
src_International-Alliance_815,src_Building_3385
src_City_2309,src_University_2004
src_Newspaper_756,src_Artefact_4275
src_Village_869,src_Person-Role_4554
src_Legislation_3489,src_Conceptual-Object_2116
src_Building_520,src_Geographical-Discovery_1639
src_Art-Form_4609,src_Cultural-Agreement_2993
src_Individual_2784,src_Conductor_4094
src_Military-Unit_2781,src_Sportsman_3135
src_Fictional-Event_4177,src_Ethnic-Group_393
src_Business-Leader_60,src_Crime_2855
src_Military-Organisation_3338,src_Economist_1196
src_Natural-Object_316,src_Business-Leader_2881
src_Ship_4658,src_Language_567
src_Philosopher_1942,src_TemporalInterval_746
src_Ship_1131,src_Cathedral_4763
src_Film-Maker_893,src_Artefact_1592
src_Painting_2699,src_Abstract-Notion_4657
src_Foreign-Minister_3799,src_Period-in-Office_1778
src_Religious-Ideology_1030,src_Political-Region_496
src_Animal_3674,src_Masonic-Lodge_2314
src_Individual_4,src_Population-Movement_1014
src_Book_2671,src_Dynasty_1996
src_Architect_4225,src_Population-Movement_4059
src_Economic-Organisation_1323,src_Newspaper_2758
src_Artefact_2583,src_FuzzyTemporalInterval_1043
src_Pamphlet_3200,src_Musician_4680
src_Battle_4029,src_Geographical-Region_2146
src_Settlement_3976,src_Board_523
src_Political-Symbol_1067,src_Population-Movement_127
src_Dynasty_2018,src_Settlement_1540
src_Time-Dependent_683,src_Jurist_4579
src_Non-Military-Conflict_2034,src_Liturgical-Object_415
src_Artistic-Movement_4209,src_Pollution_3905
src_Intra-State-Group_3109,src_Newspaper_85
src_Life-Event_2644,src_Village_2293
src_Pamphlet_4170,src_Secular-Ideology_392
src_Pastime_3730,src_Secular-Leader_3383
src_Religious-Community_4889,src_Structure_588
src_Political-Organisation_4999,src_Other-Religious-Leader_4663
