src_Religious-Community_4248,src_Sportsman_501
src_Economic-Process_2219,src_Painter_2701
src_Queen_937,src_Organisation_416
src_Head-of-State_1550,src_Category_3524
src_Sportsman_3036,src_Abstract-Notion_908
src_Educational-Organisation_1852,src_Public-Oration_1375
src_International-Alliance_3619,src_Time_4420
src_Secular-Leader_267,src_Painter_3225
src_Movement_2947,src_Educational-Organisation_1880
src_Psychologist_3081,src_TemporalInterval_3391
src_Trial_4419,src_Dynasty_266
src_Time-Dependent_3533,src_Person-Role_1839
src_Writing_4052,src_Sportsman_2990
src_Sculpture_4305,src_Monastery_1771
src_Artist_2402,src_Language_4754
src_Intellectual-Movement_2314,src_Disease_3965
src_Social-Stratum_4113,src_Treaty_3389
src_Flavour_1166,src_FuzzyTemporalInterval_898
src_VicodiOI_4632,src_Fictional-Person_3881
src_Philanthropist_3916,src_Scientist_1273
src_Minister_3161,src_Non-Military-Conflict_2370
src_Political-Organisation_4087,src_Church_595
src_Musician_1942,src_Jurist_1478
src_Abbey_219,src_Painting_2226
src_Building_4389,src_Category_1116
src_Dramaturge_3758,src_Other-Religious-Person_308
src_Language_1261,src_Military-Person_3207
src_Scandal_928,src_Settlement_3806
src_Pastime_1398,src_Period-in-Office_530
src_Religious-Symbol_1506,src_Board_3010
src_Dancer_1356,src_Ideology_4660
src_Public-Oration_594,src_Representative-Institution_3500
src_Treaty_2740,src_FuzzyTemporalInterval_883
src_Food_1197,src_Dynasty_838
src_Dancer_1885,src_Legislation_4258
src_Trial_428,src_Flavour_697
src_Engineer_480,src_Cathedral_4940
src_Party_2375,src_Trial_1054
src_Politician_904,src_Discoverer_4504
src_Illness_4916,src_Cathedral_1230
src_Other-Religious-Person_2698,src_Geographical-Feature_4829
src_Armament_2976,src_Journal_2943
src_Journalist_6,src_Religious-Movement_333
src_Election_3548,src_Measurable-Trend_207
src_Criminal_4147,src_Sculpture_1787
src_VicodiOI_585,src_Trades-Unionist_2552
src_Natural-Object_2150,src_Stereotype-Group_718
src_Religious-Order_1780,src_Artistic-Movement_341
src_Representative-Institution_1683,src_Event_630
src_Emperor_2250,src_Discoverer_2145
src_Settlement_3738,src_Painting_1036
src_Village_4020,src_Ship_156
src_Geographical-Feature_3211,src_Psychologist_2731
src_Secular-Movement_12,src_Clothing_2167
src_Ecclesiarch_1594,src_Individual_3459
src_Sculptor_702,src_Actor_4220
src_Time-Dependent-Relation_1419,src_International-Alliance_3882
src_Period-in-Office_1407,src_Time_913
src_Individual_4710,src_Settlement_4723
src_Sculptor_1329,src_Person_259
src_Illness_3148,src_Writing_4129
src_Composer_2853,src_Pope_4077
src_Disease_2991,src_National-Symbol_3746
src_Religious-Leader_4414,src_Scientist_2520
src_Badge_4509,src_Economic-Process_221
src_Economic-Symbol_3348,src_Country_386
src_Theologian_334,src_Scientist_4166
src_Inventor_2886,src_Intellectual-Movement_3081
src_Pollution_1465,src_Psychologist_4863
src_Idea_4710,src_National-Symbol_31
src_Artefact_1386,src_Person_3694
src_Management-Organisation_4873,src_Vehicle_1061
src_Geographical-Feature_1167,src_Treaty_1020
src_Diplomat_1116,src_Uprising_2433
src_National-Symbol_1277,src_Foreign-Minister_4985
src_Politician_2159,src_Fictional-Person_2058
src_Queen_1951,src_Trial_4891
src_Animal_173,src_Cultural-Agreement_800
src_Trade-Association_4479,src_Stereotype-Group_685
src_Population-Movement_3170,src_Ideology_1198
src_Life-Event_2507,src_Religious-Order_2058
src_Sportsman_2707,src_Sportsman_3322
src_Newspaper_961,src_Engineer_3777
src_Diplomat_2177,src_Relic_2065
src_Population-Movement_1122,src_Architect_3615
src_Professor_2310,src_Painter_829
src_Book_3410,src_TemporalInterval_1475
src_Diplomat_581,src_Party_3465
src_Disease_3590,src_Religious-Ideology_2122
src_Artefact_3413,src_Illness_4608
src_Architect_2956,src_Work-of-Art_4953
src_Head-of-Government_3095,src_Illness_4483
src_Secular-Leader_2902,src_Period-in-Office_1809
src_Emperor_3723,src_Village_3458
src_Diplomat_1822,src_Pastime_3762
src_Fictional-Person_2855,src_Religious-Community_3503
src_Emperor_323,src_Inventor_4586
src_Location-Part-Relation_103,src_Battle_1992
src_Creator_1763,src_Religious-Movement_4853
src_Masonic-Lodge_1621,src_Intellectual-Construct_3860
src_Geographical-Feature_1318,src_Crime_4716
src_Idea_50,src_Liturgical-Object_690
src_Fictional-Person_1105,src_Artistic-Style_943
src_Symbol_354,src_Other-Religious-Person_3631
src_Natural-Object_1519,src_Geographer_2966
src_Election_1684,src_Relic_4094
src_Piece-of-Music_2969,src_King_4289
src_Journal_727,src_Newspaper_4479
src_Religious-Symbol_615,src_Ship_997
src_Time-Dependent-Relation_2310,src_War_4610
src_Event_2149,src_Conceptual-Object_4319
src_Economist_4148,src_Discoverer_4803
src_Creator_3463,src_Entertainer_2696
src_Piece-of-Music_152,src_Management-Organisation_4197
src_Masonic-Lodge_4364,src_Conceptual-Object_3233
src_Other-Religious-Person_402,src_FuzzyTemporalInterval_2177
src_Geographical-Feature_1493,src_Diplomat_3670
src_Publisher_3995,src_Sultan_1326
src_Structure_47,src_Treaty_4301
src_Art-Form_529,src_Economic-Organisation_1095
src_Clerical-Leader_4221,src_Life-Event_2301
src_Sculpture_2824,src_Discoverer_1914
src_Time-Dependent_1430,src_Economic-Enterprise_1769
src_Sculpture_4633,src_Artistic-Style_4301
src_Newspaper_300,src_Saint_1492
src_Religious-Order_4718,src_Period_4393
src_Economic-Organisation_2194,src_Philosopher_2445
src_Artistic-Movement_787,src_Educational-Organisation_4593
src_Emperor_2637,src_Military-Organisation_4426
src_Ethnic-Group_151,src_Minister_3353
src_National-Symbol_4460,src_Saint_358
src_Field-of-Knowledge_2952,src_National-Symbol_1273
src_Location-Part-Relation_1112,src_Crime_1516
src_Landmark_4538,src_Water_768
src_Public-Oration_1092,src_Country_59
src_Environment_648,src_Dancer_3195
src_Book_1253,src_Artistic-Movement_4906
src_Period-in-Office_129,src_Sportsman_4189
src_Social-Stratum_3442,src_Social-Group_2306
src_Queen_4156,src_Painter_1158
src_Social-Group_4412,src_Secular-Leader_4657
src_Journal_3907,src_Stereotype-Group_1647
src_Work-of-Art_1495,src_Measurable-Trend_3987
src_Author_2659,src_Religious-Order_2482
src_Emperor_2551,src_Psychologist_1297
src_Flavour_2474,src_City_4203
src_Public-Oration_1451,src_Economic-Organisation_3795
src_Settlement_1064,src_Military-Organisation_4219
src_Book_421,src_Settlement_1631
src_Flavour_4294,src_Religious-Ideology_4073
src_Diplomat_4968,src_Disaster_2746
src_Ritual_3369,src_Geographical-Feature_3737
src_VicodiOI_4952,src_Geographical-Region_2019
src_Illness_1559,src_International-Alliance_3239
src_Abstract-Notion_3653,src_Publisher_164
src_Representative-Institution_3680,src_Business-Leader_2634
src_Natural-Object_1447,src_Jurist_2306
src_Party_4422,src_Board_547
src_Business-Leader_1491,src_Flavour_3354
src_Fictional-Person_1981,src_Building_3197
src_Saint_1724,src_Election_3732
src_Person-Role_3299,src_Population-Movement_3092
src_Idea_3322,src_Economic-Symbol_1513
src_Journalist_3392,src_Flavour_2904
src_Saint_2406,src_Board_15
src_International-Alliance_1783,src_National-Symbol_2641
src_Author_2651,src_Natural-Object_3521
src_Relic_683,src_Economist_1642
src_Trades-Unionist_1526,src_Scientist_1624
src_Badge_2562,src_Other-Religious-Leader_135
src_Other-Religious-Leader_1719,src_Disease_1455
src_Head-of-Government_701,src_Sculpture_2616
src_Economic-Symbol_774,src_Ritual_2928
src_Trial_3821,src_Political-Region_1262
src_Symbol_1357,src_Author_1410
src_Church-Reformer_3215,src_Newspaper_1563
src_Painter_4044,src_Management-Organisation_3212
src_Trades-Union_3177,src_Religious-Ideology_2260
src_Politician_3096,src_Emperor_176
src_Clothing_4802,src_Inventor_296
src_Scientist_778,src_Other-Religious-Leader_267
src_Cleric_2501,src_Ecclesiarch_4039
src_Newspaper_1782,src_Geographer_1169
src_Intellectual-Movement_4702,src_Economist_85
src_Magnate_4544,src_Leader_3419
src_Foreign-Minister_3458,src_Geographical-Feature_3574
src_Location_2736,src_VicodiOI_3770
src_Book_3459,src_Event_1377
src_Religious-Practice_4599,src_Object_1642
src_Pope_3266,src_Disaster_3000
src_Geographer_2175,src_Inventor_3338
src_Geographer_2019,src_Measurable-Trend_2164
src_Publisher_4471,src_Ideology_3985
src_Conceptual-Object_283,src_Settlement_1938
src_Foreign-Minister_1484,src_Sculptor_3000
src_Church_3101,src_Animal_4154
src_Time-Dependent-Relation_641,src_Sculptor_699
src_Publisher_368,src_Military-Organisation_2204
src_Fictional-Event_4807,src_Scandal_481
src_Theologian_3946,src_Journal_1019
src_Other-Religious-Person_965,src_Sculpture_4154
src_Water_2736,src_Religious-Ideology_604
src_Other-Religious-Leader_3176,src_Religious-Organisation_2262
src_Economic-Organisation_4890,src_Inventor_2789
src_Cultural-Agreement_979,src_Governmental-Organisation_1889
src_Criminal_3068,src_Inventor_4192
src_Economic-Enterprise_3233,src_Uprising_123
src_Structure_3335,src_Location_607
src_Cultural-Agreement_3765,src_Animal_2986
src_Military-Unit_4708,src_Organisation_119
src_Individual_3280,src_Astronaut_816
src_Religious-Ideology_2097,src_Sculpture_3823
src_Sculpture_67,src_Dramaturge_2489
src_Water_1440,src_Intellectual-Movement_31
src_Discoverer_3984,src_Intellectual-Movement_2779
src_Technical-Scientific-Advance_4063,src_Journalist_4787
src_Sculptor_1452,src_Jurist_245
src_Trades-Unionist_2610,src_Scientist_2320
src_Geographical-Region_4904,src_Pollution_3802
src_Political-Organisation_2491,src_Economic-Enterprise_3931
src_Clothing_1259,src_Military-Unit_3565
src_Diplomat_98,src_Physician_1423
src_Illness_3833,src_VicodiOI_1884
src_Painting_2165,src_Journalist_13
src_Other-Religious-Person_4663,src_Geographical-Feature_2024
src_Magnate_4337,src_Legislation_3770
src_Disease_3715,src_War_3104
src_Individual_2862,src_Painter_1174
src_Fictional-Person_824,src_Trades-Unionist_3611
src_Sculptor_422,src_Painter_457
src_Secular-Movement_2288,src_Pope_3820
src_Prince_941,src_Educational-Organisation_1471
src_Intellectual-Movement_3231,src_Crime_3181
src_Sculptor_1850,src_International-Alliance_882
src_Illness_3878,src_Environment_4479
src_Ethnic-Group_2332,src_Organisation_3316
src_Sportsman_4902,src_Time-Dependent-Relation_589
src_Inventor_574,src_Field-of-Knowledge_3732
src_Sportsman_608,src_Geographical-Region_1183
src_Architect_3892,src_Technical-Scientific-Advance_3693
src_Settlement_1131,src_Trial_874
src_Church_3267,src_Person-Role_3540
src_Religious-Order_4789,src_Pope_3586
src_Religious-Symbol_2668,src_Writing_2464
src_Journal_3944,src_Artistic-Style_2465
src_Sportsman_3496,src_Trades-Unionist_3578
src_Political-Organisation_4295,src_Conceptual-Object_2095
src_Pope_1493,src_Social-Stratum_28
src_Leader_4925,src_Intra-State-Group_3954
src_Religious-Leader_1807,src_Conceptual-Object_1220
src_Movement_4644,src_Inventor_1933
src_Philanthropist_3863,src_Economist_4487
src_Secular-Leader_2811,src_Artistic-Movement_866
src_Social-Group_639,src_Politician_1072
src_Economic-Enterprise_1559,src_Philanthropist_881
src_Time-Dependent_4172,src_Leader_224
src_Disease_1371,src_Religious-Movement_1697
src_Social-Stratum_2754,src_National-Symbol_4093
src_Other-Religious-Person_2103,src_Diplomat_3076
src_Journalist_2131,src_Social-Stratum_157
src_Pollution_516,src_Religious-Leader_2693
src_Pastime_3424,src_TemporalInterval_1441
src_Disease_1213,src_Professor_3962
src_Symbol_3053,src_Time_1469
src_Politician_2183,src_Educational-Organisation_4755
src_Engineer_3769,src_Management-Organisation_276
src_Educational-Organisation_321,src_TemporalInterval_83
src_Social-Stratum_3987,src_Artistic-Movement_3365
src_Scandal_340,src_Language_268
src_Military-Person_4214,src_Monastery_1379
src_Architect_4244,src_Dynasty_2925
src_Film-Maker_1085,src_Commodity_1598
src_Management-Organisation_3893,src_Building_3549
src_Politician_1319,src_Disaster_228
src_Measurable-Trend_3951,src_Religious-Practice_550
src_Legislation_1507,src_Clerical-Leader_4308
src_Functionary_1370,src_Head-of-Government_4972
src_Dynasty_3253,src_Head-of-State_2807
src_Country_346,src_Author_4710
src_Cultural-Agreement_4639,src_Church-Reformer_3464
src_Ethnic-Group_2043,src_Pastime_769
src_Political-Symbol_464,src_Representative-Institution_3242
src_Sculpture_1749,src_Head-of-Government_586
src_Legislation_2744,src_Treaty_3262
src_Journal_2969,src_Church_4826
src_Religious-Symbol_3105,src_Dynasty_2612
src_Movement_2593,src_Badge_4377
src_Flavour_4551,src_Writing_118
src_Journalist_2347,src_Artist_1325
src_Economic-Enterprise_1704,src_Organisation_3914
src_Emperor_1743,src_Masonic-Lodge_3233
src_Category_69,src_Ideology_4862
src_Emperor_3220,src_Trade-Association_1905
src_Trial_127,src_Magnate_2060
src_Landmark_3838,src_Natural-Object_4578
src_VicodiOI_1818,src_Trades-Union_3045
src_Educational-Organisation_4442,src_Monastery_4100
src_Measurable-Trend_236,src_Measurable-Trend_1928
src_Discoverer_3768,src_Pollution_737
src_Pastime_4622,src_Armament_1217
src_Political-Organisation_1008,src_Book_1949
src_Artistic-Style_1145,src_Secular-Ideology_1652
src_Other-Religious-Leader_4621,src_Cultural-Organisation_3021
src_Composer_2602,src_Leader_3377
src_Vehicle_4772,src_Sculpture_4802
src_TemporalInterval_1863,src_Food_63
src_Artist_917,src_Economic-Organisation_429
src_Book_4631,src_Economic-Symbol_3507
src_Landmark_296,src_Sculptor_3802
src_Geographical-Discovery_1230,src_Dynasty_4439
src_Time-Dependent-Relation_1721,src_Other-Religious-Person_1639
src_Country_2086,src_Commodity_750
src_Church-Reformer_2053,src_International-Alliance_2387
src_Painting_3077,src_Organisation_516
src_Diplomat_3890,src_Work-of-Art_1753
src_Abbey_245,src_Badge_1727
src_Ideology_346,src_Person_4972
src_Economic-Symbol_3015,src_Public-Oration_1402
src_Architect_3768,src_VicodiOI_4283
src_Diplomat_3031,src_Election_4735
src_Scandal_656,src_Intellectual-Construct_3052
src_Trial_91,src_Journalist_4442
src_Language_4131,src_Sculpture_433
src_Artist_1291,src_Artist_1850
src_Composer_3128,src_Natural-Object_3632
src_Intellectual-Construct_3066,src_Individual_425
src_Disease_188,src_Party_3292
src_Religious-Order_2379,src_National-Symbol_4729
src_Inventor_3203,src_Theologian_2263
src_Saint_4332,src_Conceptual-Object_758
src_Geographical-Region_4995,src_Period_1202
src_Art-Form_3030,src_Jurist_1256
src_Disease_3976,src_Treaty_1608
src_Intellectual-Construct_3850,src_Ship_2327
src_TemporalInterval_330,src_Illness_3240
src_Economic-Organisation_3781,src_Governmental-Organisation_655
src_Settlement_3904,src_Building_4362
src_Meeting_540,src_Stereotype-Group_332
src_Trial_760,src_Military-Person_246
src_TemporalInterval_2944,src_Theologian_100
src_Trades-Unionist_4299,src_Diplomat_1930
src_Queen_3283,src_Cultural-Organisation_905
src_Pamphlet_4702,src_Flavour_2731
src_Pope_1809,src_Trade-Association_2126
src_Person_2059,src_Time_4792
src_Church_3495,src_Other-Religious-Person_4559
src_Book_4476,src_FuzzyTemporalInterval_4051
src_Military-Unit_935,src_Scientist_4195
src_Ecclesiarch_2264,src_Non-Military-Conflict_729
src_Religious-Ideology_4354,src_Secular-Movement_27
src_Field-of-Knowledge_1787,src_Geographer_135
src_Criminal_475,src_Art-Form_4770
src_Person_2122,src_Religious-Movement_3013
src_Symbol_3826,src_Religious-Organisation_4204
src_Battle_2852,src_Newspaper_4308
src_Cleric_1086,src_Location_2065
src_Pollution_4050,src_Conductor_1681
src_Geographer_4073,src_Geographical-Feature_681
src_Sculpture_4150,src_Masonic-Lodge_4145
src_Language_56,src_Train_1366
src_Ecclesiarch_1207,src_Symbol_3989
src_Writing_1096,src_Uprising_3695
src_Person-Role_4571,src_Dramaturge_3685
src_Time-Dependent-Relation_3594,src_Scientific-Instrument_3793
src_Journalist_2660,src_Stereotype-Group_2230
src_Stereotype-Group_879,src_Person-Role_486
src_Intellectual-Movement_2003,src_Technical-Scientific-Advance_1502
src_Prince_4579,src_Disease_2447
src_Sculpture_2767,src_Political-Organisation_4540
src_Party_2605,src_Astronaut_4611
src_Scientist_2807,src_City_90
src_Period_1509,src_Religious-Order_3360
src_Population-Movement_971,src_Ethnic-Group_1405
src_Field-of-Knowledge_3525,src_Creator_1398
src_Functionary_1190,src_Natural-Object_2777
src_Relic_3689,src_Animal_353
src_Disease_414,src_Idea_4903
src_Individual_4726,src_Geographer_2869
src_Film-Maker_226,src_Country_2072
src_Scientist_1701,src_War_1697
src_Disaster_435,src_Time-Dependent_4288
src_Entertainer_4249,src_Legislation_2583
src_Architect_4323,src_Military-Unit_2502
src_Painting_2748,src_Secular-Movement_863
src_Inventor_608,src_Theologian_280
src_Time_230,src_Object_1985
src_Religious-Ideology_2913,src_Sculpture_545
src_Cultural-Organisation_1982,src_Time-Dependent-Relation_1474
src_Abbey_2263,src_Life-Event_2805
src_Actor_846,src_Field-of-Knowledge_939
src_Church-Reformer_4165,src_Actor_3297
src_Intellectual-Movement_562,src_Composer_175
src_Intellectual-Movement_89,src_Public-Oration_2605
src_Location-Part-Relation_3689,src_Commodity_1258
src_Economic-Symbol_3952,src_League_3955
src_Movement_154,src_Jurist_1653
src_National-Symbol_213,src_Event_4511
src_Location-Part-Relation_3424,src_Treaty_4222
src_Food_2058,src_Pope_286
src_Population-Movement_1278,src_Ideology_2154
src_Business-Leader_1636,src_Diplomat_401
src_Monastery_2331,src_Head-of-Government_3405
src_Military-Unit_387,src_Religious-Ideology_577
src_Period_711,src_Event_1614
src_Other-Religious-Leader_3015,src_Discoverer_2978
src_Secular-Leader_1835,src_National-Symbol_4934
src_Abbey_3868,src_Dramaturge_4922
src_Sultan_2429,src_Time_4591
src_Location-Part-Relation_110,src_Stereotype-Group_4392
src_Military-Organisation_3209,src_Person-Role_1446
src_Piece-of-Music_917,src_Economic-Process_3847
src_Book_3320,src_Artistic-Style_3570
src_Secular-Leader_2594,src_City_2258
src_Intellectual-Movement_1964,src_Secular-Movement_4909
src_Cultural-Organisation_2999,src_Intellectual-Construct_1391
src_Ideology_1873,src_Architect_720
src_Church-Reformer_4115,src_Management-Organisation_2030
src_Theologian_1358,src_Structure_3816
src_Intellectual-Movement_491,src_Stereotype-Group_777
src_Life-Event_4905,src_Political-Symbol_3189
