src_Sportsman_2973,src_Ecclesiarch_3392
src_Trades-Union_4965,src_Architect_4691
src_Church-Reformer_4988,src_Symbol_3235
src_Church_866,src_Scientist_1277
src_Composer_4437,src_Settlement_1866
src_Actor_528,src_Scientific-Instrument_517
src_War_4207,src_Measurable-Trend_657
src_Non-Military-Conflict_4195,src_Artist_4018
src_Economic-Enterprise_798,src_Life-Event_3538
src_Engineer_2697,src_Person_2844
src_Minister_1161,src_Legislation_2093
src_Painter_3193,src_Church_4851
src_Dramaturge_3336,src_Work-of-Art_3349
src_Vehicle_195,src_Scandal_4029
src_Technical-Scientific-Advance_4933,src_Period_1534
src_Piece-of-Music_3514,src_Liturgical-Object_1774
src_Journal_987,src_Geographical-Region_1721
src_Secular-Movement_1188,src_Architect_4151
src_Dramaturge_1370,src_Religious-Movement_1379
src_Event_1536,src_Secular-Movement_2553
src_Magnate_2632,src_Geographical-Feature_4924
src_Architect_2206,src_Country_3281
src_Pastime_552,src_Illness_4051
src_Structure_2530,src_Film-Maker_1748
src_Psychologist_999,src_Time_580
src_Church_817,src_Conductor_4353
src_Election_1777,src_Book_3780
src_Dramaturge_914,src_Natural-Object_1603
src_Religious-Movement_3424,src_Prince_2377
src_Location_1222,src_Minister_1542
src_Person-Role_509,src_Conceptual-Object_3516
src_Clerical-Leader_2449,src_Sportsman_4927
src_Church_316,src_Professor_4056
src_Military-Unit_4982,src_Abbey_4119
src_Cathedral_1028,src_Ritual_2026
src_Management-Organisation_4717,src_Criminal_198
src_Religious-Community_788,src_Election_3264
src_Musician_16,src_Scientific-Instrument_497
src_War_3751,src_Dynasty_3212
src_Election_3664,src_Economic-Enterprise_4253
src_Economic-Enterprise_2848,src_Period-in-Office_2968
src_Trades-Unionist_165,src_Secular-Leader_4147
src_Politician_3182,src_Landmark_4409
src_Head-of-Government_2859,src_King_2348
src_Geographical-Feature_2425,src_Cleric_2967
src_Sultan_3918,src_Technical-Scientific-Advance_3701
src_Life-Event_2,src_Natural-Object_3872
src_Country_3326,src_War_570
src_Social-Group_2455,src_Journalist_2793
src_Scientific-Instrument_3994,src_Composer_1835
src_Geographical-Discovery_3724,src_Economic-Symbol_1975
src_Leader_2849,src_Religious-Ideology_2099
src_Social-Stratum_2466,src_Legislation_2943
src_Other-Religious-Leader_1996,src_Geographical-Feature_750
src_Ideology_835,src_Publisher_2220
src_Monastery_358,src_Astronaut_1032
src_Legislation_4139,src_Political-Region_495
src_Dancer_2571,src_Animal_2522
src_Social-Group_2504,src_Environment_4750
src_Ecclesiarch_579,src_Educational-Organisation_1646
src_Time_507,src_VicodiOI_55
src_Time-Dependent-Relation_1528,src_University_4928
src_Conceptual-Object_3181,src_National-Symbol_1635
src_Pope_179,src_Book_2460
src_Sculptor_26,src_Clothing_4686
src_Scandal_2130,src_Idea_412
src_Musician_2336,src_Intellectual-Construct_3587
src_Philanthropist_4021,src_Film-Maker_4369
src_Author_1744,src_Pamphlet_3209
src_VicodiOI_2180,src_Church-Reformer_2103
src_Animal_4812,src_Management-Organisation_2578
src_Creator_3778,src_Population-Movement_1739
src_Newspaper_1407,src_TemporalInterval_4025
src_Artist_389,src_Entertainer_3134
src_Functionary_2352,src_Movement_4281
src_Saint_4890,src_Intra-State-Group_3656
src_Entertainer_982,src_Military-Person_3778
src_Piece-of-Music_4565,src_Piece-of-Music_4047
src_Language_3740,src_Work-of-Art_1613
src_Settlement_1071,src_Dramaturge_2512
src_Philosopher_3686,src_Masonic-Lodge_300
src_Prince_2629,src_Relic_1506
src_TemporalInterval_2010,src_Ritual_1893
src_Economist_1864,src_Entertainer_1920
src_Political-Region_856,src_Population-Movement_2398
src_Settlement_4855,src_Economic-Process_173
src_Badge_4178,src_Natural-Object_2079
src_Jurist_4838,src_Intellectual-Construct_3519
src_Armament_2524,src_Artefact_1917
src_Animal_1249,src_Criminal_4710
src_Sculpture_3524,src_Board_2755
src_Secular-Leader_3521,src_Technical-Scientific-Advance_531
src_Ecclesiarch_3930,src_Stereotype-Group_3184
src_Measurable-Trend_1877,src_Person_4227
src_Cultural-Agreement_4401,src_Artistic-Style_2293
src_Liturgical-Object_3130,src_Category_1340
src_Intra-State-Group_3284,src_Fictional-Person_4486
src_Secular-Ideology_1804,src_Religious-Movement_4308
src_Jurist_4393,src_Piece-of-Music_3030
src_Village_3786,src_Measurable-Trend_4951
src_Individual_489,src_Train_4333
src_Military-Unit_1221,src_Structure_2111
src_Economist_3597,src_Leader_523
src_Secular-Movement_4144,src_Artistic-Style_723
src_Meeting_4794,src_Object_3587
src_Pope_4681,src_Trade-Association_2322
src_Geographical-Region_1598,src_Foreign-Minister_907
src_Artistic-Movement_4798,src_Vehicle_1591
src_Economic-Symbol_2368,src_International-Alliance_4376
src_Water_1817,src_Time_4652
src_Settlement_619,src_TemporalInterval_1548
src_Intellectual-Construct_3900,src_Non-Military-Conflict_2969
src_Movement_4651,src_Artist_42
src_Psychologist_701,src_Location_451
src_TemporalInterval_901,src_Philanthropist_2638
src_Category_3227,src_Structure_1351
src_Time_1539,src_Ship_1990
src_Animal_3182,src_Secular-Leader_150
src_Flavour_4830,src_Illness_4053
src_Saint_3402,src_Artistic-Movement_4600
src_Organisation_3425,src_Liturgical-Object_997
src_Election_4100,src_Painter_516
src_Prince_108,src_Cultural-Organisation_730
src_Religious-Movement_363,src_Time-Dependent-Relation_3003
src_Social-Stratum_3510,src_Other-Religious-Person_1051
src_Dynasty_135,src_Time-Dependent_2290
src_Cathedral_3450,src_Armament_4194
src_Military-Unit_2661,src_Intellectual-Construct_1798
src_Relic_1234,src_Economist_2712
src_Geographer_1201,src_Painter_4823
src_Object_4190,src_Clerical-Leader_4764
src_Social-Group_123,src_Sultan_951
src_Geographer_1294,src_Art-Form_2483
src_Geographical-Discovery_2234,src_TemporalInterval_2002
src_University_2347,src_Non-Military-Conflict_2702
src_Jurist_1779,src_Trades-Unionist_4302
src_Artistic-Style_1450,src_International-Organisation_1329
src_Fictional-Person_2954,src_Cultural-Organisation_866
src_Dancer_3016,src_City_1119
src_Pastime_4198,src_Fictional-Person_672
src_Prince_4598,src_Theologian_817
src_Geographical-Feature_1625,src_Party_2276
src_Minister_4678,src_Political-Organisation_2222
src_Religious-Movement_4550,src_Fictional-Event_892
src_Religious-Ideology_4475,src_Newspaper_2626
src_Professor_3969,src_Politician_943
src_Technical-Scientific-Advance_4189,src_Foreign-Minister_3033
src_Sculpture_394,src_Philosopher_4752
src_Sculptor_2418,src_Trade-Association_3490
src_Ship_3321,src_Artistic-Style_2987
src_Foreign-Minister_2974,src_Geographer_3310
src_International-Alliance_1299,src_Armament_2988
src_Object_3667,src_Philosopher_3415
src_Uprising_4075,src_Trades-Unionist_172
src_Non-Military-Conflict_1601,src_Vehicle_4564
src_Religious-Order_4057,src_Political-Region_797
src_Criminal_4503,src_Entertainer_2553
src_War_4838,src_Head-of-Government_4083
src_Head-of-State_2319,src_Pamphlet_945
src_Religious-Organisation_4645,src_Actor_770
src_Life-Event_909,src_Church_2870
src_Disaster_2316,src_Painter_4956
src_Religious-Movement_2744,src_War_1780
src_Symbol_1880,src_Pollution_1818
src_Philanthropist_144,src_Dynasty_67
src_Creator_4604,src_Disease_3256
src_TemporalInterval_2789,src_Church_1188
src_Person_978,src_Person-Role_1067
src_Secular-Movement_3798,src_Film-Maker_4537
src_Treaty_3463,src_Period_3899
src_Pamphlet_4975,src_Person_966
src_Masonic-Lodge_2315,src_Artistic-Style_1883
src_Artistic-Style_3265,src_Technical-Scientific-Advance_4556
src_Economic-Process_550,src_Natural-Object_1558
src_Person-Role_1221,src_Religious-Leader_1994
src_Military-Unit_2028,src_Movement_4522
src_Religious-Community_4369,src_King_52
src_Diplomat_1033,src_Legislation_1886
src_Physician_3241,src_Public-Oration_4046
src_Country_3894,src_Ideology_2212
src_Masonic-Lodge_1190,src_Masonic-Lodge_1960
src_Settlement_2193,src_Diplomat_393
src_Governmental-Organisation_2242,src_Trial_4457
src_Book_2688,src_Ethnic-Group_474
src_Ethnic-Group_4842,src_Sculpture_20
src_Entertainer_111,src_Movement_247
src_Movement_3930,src_Structure_2920
src_Professor_1924,src_Badge_234
src_Composer_4172,src_Newspaper_2778
src_Field-of-Knowledge_65,src_VicodiOI_918
src_Functionary_4985,src_Religious-Ideology_1698
src_Religious-Symbol_690,src_Organisation_3417
src_Sculpture_2205,src_Newspaper_1997
src_Theologian_3026,src_Inventor_100
src_Train_3958,src_Philanthropist_3183
src_Secular-Leader_1738,src_Time_4367
src_Ecclesiarch_486,src_Settlement_878
src_Film-Maker_4042,src_Symbol_1168
src_Dramaturge_3116,src_Population-Movement_1996
src_Religious-Symbol_4821,src_Religious-Organisation_1627
src_King_2110,src_Governmental-Organisation_1459
src_Art-Form_4849,src_Pope_8
src_Building_34,src_Cathedral_4592
src_Social-Stratum_4500,src_Other-Religious-Person_1081
src_Criminal_3640,src_Art-Form_386
src_Musician_4152,src_Philanthropist_3427
src_Stereotype-Group_3793,src_Educational-Organisation_2793
src_Secular-Ideology_7,src_Newspaper_3850
src_Monastery_4722,src_Field-of-Knowledge_4593
src_Educational-Organisation_2670,src_Abbey_1687
src_Art-Form_3569,src_Person_374
src_Military-Organisation_790,src_Environment_2955
src_Ritual_2854,src_Ritual_4640
src_Economist_2446,src_Management-Organisation_1899
src_Leader_1283,src_Religious-Symbol_2310
src_Trade-Association_3626,src_Non-Military-Conflict_339
src_Illness_1764,src_Philosopher_2596
src_Functionary_2815,src_Ritual_165
src_Non-Military-Conflict_3064,src_Economic-Symbol_4231
src_Conductor_2691,src_Sultan_497
src_Food_2949,src_Church-Reformer_1884
src_Time_1001,src_Criminal_748
src_Ecclesiarch_863,src_Political-Symbol_31
src_Engineer_4235,src_Religious-Leader_3827
src_Saint_4577,src_Queen_1848
src_Art-Form_1030,src_Engineer_2798
src_Treaty_4433,src_Category_772
src_Location_2841,src_Person-Role_4023
src_Functionary_208,src_Technical-Scientific-Advance_324
src_Actor_4221,src_Head-of-Government_1498
src_Religious-Ideology_87,src_Journal_1135
src_Cathedral_2749,src_Movement_2549
src_Economic-Symbol_2019,src_Secular-Ideology_720
src_Intellectual-Movement_1415,src_Military-Unit_3279
src_Period-in-Office_3810,src_Food_2172
src_Commodity_90,src_Crime_3754
src_Religious-Movement_4003,src_Election_4906
src_Field-of-Knowledge_3622,src_Diplomat_1210
src_Economic-Organisation_338,src_Fictional-Event_3178
src_Leader_1158,src_Pope_1325
src_Creator_1680,src_Piece-of-Music_377
src_Educational-Organisation_1576,src_Astronaut_3554
src_Village_2750,src_Writing_2433
src_FuzzyTemporalInterval_243,src_TemporalInterval_3748
src_Prince_875,src_Entertainer_3883
src_Economic-Organisation_31,src_Religious-Leader_4606
src_Religious-Organisation_1273,src_Party_1590
src_Country_1400,src_Astronaut_759
src_Life-Event_3100,src_Water_1262
src_Disease_563,src_Representative-Institution_205
src_Film-Maker_1042,src_Painter_4224
src_Dynasty_3535,src_Uprising_819
src_Party_1947,src_Election_4394
src_Prince_3805,src_Life-Event_628
src_Building_25,src_Painter_1877
src_Object_296,src_Dynasty_4367
src_Prince_3073,src_Meeting_4524
src_Water_3989,src_Public-Oration_1155
src_Structure_4088,src_Political-Symbol_3332
src_Political-Organisation_3540,src_Clothing_1338
src_Village_2799,src_Ideology_2420
src_Pope_1924,src_Management-Organisation_1047
src_Creator_599,src_Intellectual-Construct_4020
src_Masonic-Lodge_4362,src_Magnate_2881
src_Religious-Practice_4733,src_Disease_71
src_League_578,src_Pollution_4008
src_Leader_3838,src_Other-Religious-Person_3794
src_Representative-Institution_388,src_Sportsman_2077
src_Author_1396,src_Conductor_1220
src_Actor_2288,src_Philanthropist_4043
src_Religious-Movement_2062,src_Sculptor_1686
src_Pastime_2842,src_Individual_2554
src_Geographical-Feature_3707,src_University_2675
src_Religious-Symbol_1702,src_Scandal_4312
src_Ritual_4824,src_Category_4830
src_Stereotype-Group_1084,src_Cathedral_3664
src_Secular-Leader_3748,src_Armament_2384
src_Representative-Institution_301,src_Uprising_253
src_Economic-Enterprise_2483,src_Cleric_4448
src_Political-Organisation_1979,src_Disaster_1860
src_Battle_2520,src_Settlement_243
src_Art-Form_188,src_Philosopher_2207
src_Theologian_4024,src_Dynasty_1156
src_Field-of-Knowledge_4416,src_Illness_3351
src_Individual_877,src_Painter_4010
src_Religious-Order_1710,src_Ritual_2423
src_Board_4769,src_Social-Group_358
src_Professor_3042,src_Religious-Ideology_853
src_Other-Religious-Leader_1790,src_Public-Oration_2307
src_Artistic-Movement_1170,src_Philanthropist_890
src_Time_2324,src_Author_2807
src_Language_4435,src_Board_1342
src_Emperor_803,src_Engineer_4614
src_Location-Part-Relation_3272,src_Management-Organisation_2543
src_Ideology_1900,src_Creator_1116
src_Liturgical-Object_1051,src_Criminal_4448
src_Dynasty_899,src_Symbol_3513
src_Pollution_4906,src_Church-Reformer_4812
src_Religious-Order_4383,src_University_1043
src_Geographical-Feature_2594,src_Cultural-Agreement_618
src_Military-Organisation_888,src_Election_3762
src_Intellectual-Movement_1839,src_Religious-Community_1223
src_Individual_952,src_Psychologist_709
src_Settlement_1850,src_Sultan_3770
src_Dancer_2746,src_Economic-Process_1375
src_International-Organisation_3944,src_Philosopher_1456
src_Person-Role_2270,src_International-Alliance_654
src_Art-Form_1562,src_Creator_2486
src_Structure_3866,src_Relic_2064
src_Journalist_1399,src_Dynasty_4965
src_Uprising_4089,src_University_701
src_Journal_290,src_Musician_1837
src_Religious-Symbol_2160,src_Meeting_1210
src_Actor_3610,src_Entertainer_4740
src_Sculptor_211,src_Prince_2394
src_Piece-of-Music_1468,src_Secular-Leader_2926
src_Flavour_4212,src_Engineer_612
src_Political-Organisation_707,src_Religious-Ideology_2564
src_Magnate_772,src_Artist_4122
src_Religious-Order_4593,src_Journalist_1902
src_Abstract-Notion_1384,src_Representative-Institution_3293
src_Clerical-Leader_2770,src_Fictional-Event_3748
src_Public-Oration_1476,src_Sculpture_2235
src_Category_1359,src_Landmark_3310
src_Abbey_2795,src_Head-of-State_723
src_Composer_3872,src_Armament_4809
src_King_44,src_Educational-Organisation_3574
src_Conductor_3041,src_Leader_3370
src_Train_4470,src_Newspaper_2877
src_Economic-Process_1045,src_Astronaut_2682
src_Creator_4357,src_Category_879
src_FuzzyTemporalInterval_366,src_Physician_154
src_Conceptual-Object_1745,src_Discoverer_2577
src_Flavour_714,src_Village_3318
src_Engineer_1334,src_Sportsman_781
src_Creator_3743,src_Country_236
src_City_382,src_Sportsman_2030
src_Painter_4535,src_Military-Person_1155
src_Technical-Scientific-Advance_4872,src_Legislation_1704
src_Fictional-Person_28,src_FuzzyTemporalInterval_62
src_Psychologist_28,src_Economic-Process_1058
src_Uprising_3189,src_Political-Region_3616
src_Pollution_3037,src_Other-Religious-Leader_357
src_Natural-Object_3614,src_Scientist_2648
src_Idea_5,src_Population-Movement_1755
src_Scientist_3932,src_Representative-Institution_4748
src_Public-Oration_3707,src_National-Symbol_2355
src_Trades-Union_2694,src_Church-Reformer_2351
src_Representative-Institution_3696,src_Leader_4137
src_Ritual_1589,src_Fictional-Event_460
src_Scientific-Instrument_2316,src_Non-Military-Conflict_2168
src_Conceptual-Object_708,src_Geographical-Feature_4634
src_Organisation_638,src_Sculpture_2977
src_Cultural-Organisation_3728,src_Economic-Process_2256
src_Treaty_2849,src_Dramaturge_4635
src_Cathedral_3768,src_City_1455
src_Military-Person_4543,src_Dancer_2515
src_Writing_4101,src_Economic-Enterprise_1173
src_Dancer_1874,src_Crime_2650
src_Military-Organisation_4131,src_Role_1710
src_Architect_1565,src_Flavour_4820
src_Church-Reformer_1230,src_Professor_99
src_Intra-State-Group_3887,src_Structure_2629
src_Object_2333,src_Fictional-Event_668
src_Commodity_1287,src_Psychologist_859
src_Author_2906,src_Political-Organisation_575
src_Trades-Union_3744,src_Scientist_2705
src_Actor_2184,src_Church_4249
src_Other-Religious-Person_4814,src_Crime_3919
src_Intellectual-Movement_4379,src_Secular-Leader_1121
src_Religious-Practice_1823,src_Period_3724
src_Religious-Symbol_1979,src_City_3769
src_Field-of-Knowledge_2659,src_Religious-Ideology_4487
src_Movement_3760,src_Scientist_4990
src_Work-of-Art_4660,src_Economic-Symbol_4663
src_International-Alliance_2678,src_Period-in-Office_2077
src_Actor_3878,src_Political-Region_87
src_Meeting_1131,src_Pastime_2718
src_Representative-Institution_4735,src_Functionary_1382
src_Musician_4996,src_Ecclesiarch_2578
src_Individual_3968,src_Organisation_2104
src_Creator_635,src_Treaty_2846
src_Church_4793,src_Trial_1784
src_Magnate_2419,src_Period-in-Office_3488
src_Scientific-Instrument_3976,src_Conductor_4080
src_Work-of-Art_1289,src_Painter_1782
src_Leader_706,src_Party_3637
src_Philanthropist_1781,src_Party_2404
src_Cultural-Agreement_3816,src_Sportsman_3589
src_Art-Form_198,src_Author_1524
src_Composer_3468,src_Cathedral_3458
src_Country_4681,src_Location_4941
src_Battle_2984,src_Journalist_2941
src_Public-Oration_851,src_Conductor_1678
src_Legislation_1421,src_University_109
src_Engineer_4553,src_Religious-Practice_169
src_Head-of-State_3753,src_Criminal_1528
src_Board_2831,src_Management-Organisation_4979
src_Economic-Process_1087,src_Political-Symbol_3590
src_Ideology_37,src_Clothing_304
src_Location-Part-Relation_1611,src_Disaster_3803
src_Disaster_2443,src_Movement_2257
src_FuzzyTemporalInterval_995,src_Art-Form_2988
src_International-Alliance_4390,src_Ideology_4215
src_Painting_4966,src_Armament_4150
src_Illness_648,src_Religious-Movement_3430
src_Measurable-Trend_736,src_Artistic-Style_4171
src_Piece-of-Music_4235,src_Settlement_4845
src_Church-Reformer_4772,src_Religious-Community_2150
src_Political-Region_2742,src_Non-Military-Conflict_4330
src_Person-Role_4448,src_Cultural-Organisation_3275
src_Jurist_3518,src_Disease_705
src_Crime_1964,src_Intellectual-Movement_258
src_Dynasty_302,src_Trades-Union_1659
