src_Location-Part-Relation_2721,src_Journalist_4145
src_VicodiOI_272,src_Organisation_1910
src_Minister_1887,src_Economic-Process_1823
src_Abbey_1276,src_Sculptor_1858
src_Politician_1056,src_Meeting_4975
src_Foreign-Minister_1246,src_Battle_711
src_VicodiOI_4370,src_Symbol_1201
src_Abstract-Notion_952,src_Public-Oration_1192
src_Military-Unit_2014,src_TemporalInterval_1517
src_Architect_1075,src_Clothing_2268
src_Prince_3481,src_Clothing_3534
src_Economic-Enterprise_1749,src_Publisher_4898
src_TemporalInterval_4768,src_Sculpture_2488
src_Idea_1245,src_Field-of-Knowledge_4324
src_Functionary_2723,src_Inventor_1211
src_Relic_2405,src_Period-in-Office_3230
src_Field-of-Knowledge_1373,src_Non-Military-Conflict_3840
src_Governmental-Organisation_3343,src_Jurist_3077
src_Liturgical-Object_2761,src_Life-Event_3472
src_Environment_1897,src_Ideology_9
src_Role_1446,src_Location-Part-Relation_3818
src_Religious-Practice_2344,src_Treaty_3005
src_Social-Group_3844,src_Treaty_2348
src_Treaty_2096,src_Abstract-Notion_2428
src_Individual_2549,src_Engineer_350
src_Magnate_4865,src_Animal_2555
src_Ideology_252,src_Secular-Movement_3220
src_Time-Dependent_3219,src_Monastery_3260
src_Politician_2408,src_Treaty_1306
src_Abstract-Notion_3003,src_Stereotype-Group_3790
src_Liturgical-Object_2025,src_Social-Group_1927
src_Political-Organisation_75,src_Discoverer_3295
src_Liturgical-Object_1810,src_Object_4020
src_Musician_3453,src_Educational-Organisation_1332
src_Abbey_853,src_Population-Movement_716
src_Armament_2064,src_Disaster_1885
src_Book_2777,src_Functionary_132
src_Technical-Scientific-Advance_857,src_Scandal_1340
src_Trial_2735,src_Secular-Movement_1921
src_Fictional-Person_4339,src_Conceptual-Object_628
src_Psychologist_2296,src_Political-Region_2182
src_Inventor_399,src_Newspaper_3491
src_Intellectual-Movement_2072,src_Film-Maker_4597
src_VicodiOI_4900,src_Philanthropist_4794
src_Badge_574,src_Criminal_3387
src_Work-of-Art_967,src_Artefact_2849
src_Geographer_545,src_Geographical-Region_3710
src_Environment_1451,src_Newspaper_3526
src_Political-Symbol_4996,src_Movement_2480
src_Business-Leader_2619,src_Scientist_3852
src_Country_2922,src_Disaster_1107
src_Book_3266,src_Painting_3470
src_Architect_1922,src_Economic-Process_652
src_Period_2033,src_Monastery_1331
src_Economic-Organisation_1211,src_Emperor_2674
src_Pope_4113,src_Conceptual-Object_2224
src_Fictional-Event_400,src_Individual_3645
src_Religious-Order_2452,src_Natural-Object_68
src_Religious-Organisation_3414,src_Village_1353
src_Village_4544,src_Musician_4029
src_Inventor_2313,src_Military-Unit_1082
src_Work-of-Art_1867,src_Train_4749
src_Meeting_4578,src_Art-Form_4448
src_VicodiOI_4919,src_Treaty_4952
src_Geographical-Feature_4427,src_Geographer_754
src_University_3855,src_Public-Oration_3245
src_Representative-Institution_4312,src_Musician_4788
src_Economic-Organisation_2680,src_Individual_83
src_Scientific-Instrument_3991,src_Meeting_282
src_Trades-Unionist_2593,src_Economist_4467
src_Trades-Unionist_1096,src_Monastery_2372
src_Political-Symbol_4770,src_Secular-Leader_1786
src_Party_422,src_Vehicle_2066
src_Social-Group_3008,src_Sportsman_4333
src_Life-Event_2484,src_Sculptor_3439
src_Conceptual-Object_1623,src_Religious-Community_2292
src_Newspaper_3985,src_Individual_1688
src_Philanthropist_1582,src_Other-Religious-Person_1849
src_Secular-Leader_2003,src_Religious-Organisation_1732
src_Entertainer_3414,src_Entertainer_2584
src_Commodity_3271,src_Measurable-Trend_4403
src_Train_4907,src_International-Organisation_1735
src_Church_159,src_Magnate_1424
src_Politician_2897,src_Location_4948
src_Intra-State-Group_553,src_Sportsman_1456
src_Leader_4287,src_Political-Region_3227
src_Religious-Movement_2575,src_Discoverer_2354
src_Field-of-Knowledge_1399,src_International-Alliance_3280
src_League_4049,src_Dramaturge_230
src_Dramaturge_3019,src_Head-of-Government_3742
src_International-Organisation_3836,src_Cathedral_4392
src_Clerical-Leader_1161,src_Artistic-Movement_3968
src_Psychologist_2990,src_Object_3549
src_Vehicle_2400,src_Food_4374
src_Architect_1742,src_Treaty_3410
src_Object_1456,src_Church_1244
src_Settlement_424,src_Foreign-Minister_4106
src_Inventor_2222,src_Professor_1793
src_Sculptor_4399,src_Conductor_4670
src_Ecclesiarch_4045,src_Building_4083
src_Pastime_241,src_Secular-Movement_3460
src_Geographical-Discovery_1205,src_Non-Military-Conflict_4821
src_Liturgical-Object_2214,src_Artefact_1706
src_Journal_2775,src_Vehicle_2250
src_Philanthropist_3553,src_Painting_4881
src_TemporalInterval_1966,src_Conceptual-Object_2185
src_Church-Reformer_3237,src_Engineer_1324
src_Election_3071,src_Idea_1905
src_Artefact_1128,src_Professor_368
src_Cathedral_4425,src_Inventor_4667
src_Person-Role_882,src_Sultan_1628
src_International-Alliance_390,src_Journalist_1381
src_Artefact_1535,src_Dynasty_2800
src_Intellectual-Movement_559,src_Animal_3091
src_Economist_4152,src_Economist_3631
src_Work-of-Art_748,src_Clerical-Leader_3446
src_Artefact_4734,src_Fictional-Event_2270
src_Person_689,src_Religious-Ideology_14
src_Cultural-Agreement_2031,src_Piece-of-Music_3180
src_Functionary_2593,src_Category_257
src_Liturgical-Object_438,src_Trades-Union_66
src_Composer_2383,src_Religious-Organisation_2860
src_Environment_2103,src_Illness_418
src_Crime_4159,src_King_902
src_Trade-Association_3743,src_Train_4266
src_Church-Reformer_3713,src_Sultan_3178
src_Environment_3664,src_Economic-Organisation_200
src_Religious-Movement_350,src_Language_786
src_Armament_402,src_FuzzyTemporalInterval_1300
src_Discoverer_1624,src_Geographical-Discovery_3070
src_Structure_3259,src_Ecclesiarch_99
src_Scandal_126,src_Economist_4837
src_Pope_1600,src_Head-of-State_4815
src_Magnate_3285,src_Population-Movement_49
src_Psychologist_1097,src_Scandal_18
src_Train_951,src_Politician_3469
src_Legislation_3368,src_Queen_170
src_Building_1248,src_Scientist_2479
src_Journalist_546,src_Vehicle_1043
src_Food_3347,src_Clothing_1704
src_Jurist_3964,src_Person_2322
src_Settlement_4969,src_Cultural-Agreement_480
src_Criminal_4078,src_Leader_1830
src_Food_569,src_Artist_876
src_Liturgical-Object_67,src_Artistic-Style_2263
src_Actor_1720,src_Philanthropist_2066
src_Person_1727,src_Foreign-Minister_2241
src_Criminal_2875,src_Badge_2985
src_Population-Movement_343,src_Piece-of-Music_2927
src_Artefact_1424,src_Time-Dependent_404
src_Illness_2244,src_Location_3274
src_Uprising_3752,src_Politician_685
src_Religious-Symbol_3639,src_Clerical-Leader_3320
src_Public-Oration_3087,src_Geographer_971
src_Disaster_3630,src_Geographer_1183
src_Geographical-Region_4682,src_Discoverer_86
src_VicodiOI_965,src_Abstract-Notion_4570
src_Educational-Organisation_4335,src_Scientific-Instrument_3736
src_Sultan_4381,src_Animal_4071
src_Treaty_464,src_Geographer_1587
src_Engineer_625,src_Painting_3577
src_Other-Religious-Leader_448,src_Uprising_1239
src_Settlement_4203,src_Environment_3258
src_Scientific-Instrument_1739,src_Sportsman_4618
src_International-Alliance_3827,src_Meeting_4022
src_Election_3898,src_Party_1423
src_Creator_1568,src_Commodity_3172
src_Meeting_3308,src_Theologian_3754
src_Discoverer_1284,src_Abbey_3006
src_Category_1430,src_Religious-Ideology_4800
src_Intellectual-Construct_1243,src_Artefact_3909
src_Magnate_196,src_Inventor_4841
src_Battle_92,src_Scientific-Instrument_191
src_Natural-Object_677,src_Masonic-Lodge_0
src_Technical-Scientific-Advance_462,src_Idea_1195
src_War_4874,src_Head-of-State_3126
src_Ship_2012,src_Saint_1314
src_Head-of-State_4774,src_Symbol_3044
src_Artist_3953,src_Environment_949
src_Meeting_4823,src_Board_616
src_Non-Military-Conflict_2500,src_Trade-Association_1339
src_Clerical-Leader_2723,src_Language_2964
src_Dynasty_477,src_Head-of-Government_2313
src_Prince_2684,src_Other-Religious-Person_3364
src_Newspaper_2365,src_Badge_601
src_Time-Dependent-Relation_2796,src_Military-Unit_1606
src_Intellectual-Construct_2529,src_Painter_46
src_Painter_2449,src_Life-Event_1393
src_Liturgical-Object_2944,src_Measurable-Trend_4508
src_Publisher_2897,src_Artistic-Style_2744
src_Functionary_1640,src_Flavour_4146
src_Representative-Institution_4678,src_Relic_1750
src_Relic_1476,src_Individual_2777
src_Religious-Movement_3076,src_Trades-Union_4226
src_Election_2336,src_Category_3603
src_Painting_3181,src_Church-Reformer_4074
src_Non-Military-Conflict_4938,src_Diplomat_2390
src_Philanthropist_2675,src_Pope_4545
src_Economic-Process_2019,src_Time-Dependent-Relation_4793
src_Person_1358,src_Foreign-Minister_3042
src_Professor_964,src_Disease_164
src_Secular-Ideology_2673,src_International-Organisation_3588
src_Church-Reformer_3937,src_Liturgical-Object_3225
src_Ship_4745,src_Intellectual-Construct_2550
src_Other-Religious-Leader_4321,src_Economic-Symbol_2943
src_Emperor_2637,src_Ship_641
src_Astronaut_2451,src_Actor_179
src_Fictional-Person_4398,src_TemporalInterval_3339
src_Musician_3593,src_Physician_1686
src_Military-Person_2920,src_City_1760
src_Abbey_424,src_Emperor_1924
src_Field-of-Knowledge_2311,src_Geographical-Discovery_2520
src_Entertainer_3894,src_Abbey_3729
src_Secular-Movement_795,src_Religious-Leader_1822
src_Jurist_4346,src_Architect_4883
src_Economic-Enterprise_44,src_Time_4069
src_University_1536,src_Economic-Organisation_1837
src_Environment_3629,src_Dynasty_4378
src_Religious-Ideology_4122,src_Military-Person_2207
src_Dynasty_2260,src_Engineer_3943
src_Jurist_4135,src_Religious-Order_2128
src_Badge_3824,src_Person_4019
src_Meeting_1567,src_Person_1934
src_Cathedral_2746,src_Business-Leader_3292
src_Astronaut_4971,src_Meeting_4811
src_Ideology_4636,src_Dramaturge_2135
src_Landmark_305,src_Work-of-Art_2151
src_Sportsman_4268,src_King_100
src_Scientific-Instrument_1367,src_Population-Movement_4866
src_Person_2745,src_VicodiOI_860
src_Architect_4683,src_TemporalInterval_4736
src_Geographer_1692,src_Intra-State-Group_4004
src_Creator_3537,src_Legislation_1708
src_Event_816,src_Governmental-Organisation_4250
src_Work-of-Art_171,src_Political-Region_2224
src_Battle_435,src_Category_1604
src_Water_3882,src_Governmental-Organisation_2457
src_Queen_2194,src_Person_4118
src_Natural-Object_812,src_Country_3365
src_Film-Maker_2048,src_Entertainer_4634
src_Election_2979,src_Social-Stratum_2213
src_Board_3623,src_Scientific-Instrument_1007
src_Location-Part-Relation_3116,src_Dynasty_2925
src_Political-Symbol_3276,src_Architect_4724
src_Creator_532,src_Minister_1217
src_Sculptor_1031,src_Publisher_2779
src_Leader_3797,src_University_1240
src_Sportsman_2320,src_Economist_4368
src_Philosopher_2495,src_Political-Region_1506
src_Religious-Organisation_555,src_Military-Organisation_1106
src_Masonic-Lodge_1094,src_Political-Organisation_3179
src_Train_1572,src_Newspaper_990
src_Composer_2674,src_Theologian_1951
src_Representative-Institution_4371,src_Public-Oration_3665
src_Location_1314,src_Object_222
src_University_2921,src_Journal_1084
src_Intellectual-Movement_1328,src_Animal_2063
src_Economist_3041,src_League_2007
src_Object_2575,src_Other-Religious-Person_3062
src_Military-Unit_3727,src_War_728
src_Idea_4527,src_Train_1199
src_Non-Military-Conflict_3588,src_Religious-Symbol_1611
src_Disease_2199,src_Theologian_2434
src_Movement_2487,src_Engineer_2753
src_Time-Dependent_2810,src_VicodiOI_2575
src_Economic-Organisation_364,src_Foreign-Minister_1570
src_Population-Movement_2754,src_Social-Group_4705
src_Political-Organisation_4113,src_Diplomat_973
src_Measurable-Trend_3240,src_Time-Dependent_1053
src_Film-Maker_3804,src_Clerical-Leader_4308
src_Intellectual-Construct_2585,src_Intellectual-Movement_2809
src_Dancer_926,src_Book_1043
src_Abstract-Notion_2385,src_Scientist_407
src_Illness_4298,src_Commodity_3632
src_War_2548,src_National-Symbol_3353
src_Population-Movement_3557,src_Public-Oration_2850
src_Settlement_4663,src_Religious-Community_996
src_Newspaper_1527,src_Minister_4011
src_Theologian_1851,src_Individual_655
src_Theologian_4817,src_Cleric_4623
src_Religious-Movement_3762,src_Artistic-Movement_635
src_Population-Movement_4373,src_Business-Leader_2451
src_Period-in-Office_1832,src_Religious-Ideology_3890
src_Fictional-Person_649,src_Non-Military-Conflict_97
src_Journal_186,src_Masonic-Lodge_609
src_Object_4371,src_Movement_3073
src_Foreign-Minister_4146,src_Category_2351
src_Party_357,src_Journalist_727
src_Book_4176,src_University_510
src_Legislation_4266,src_Idea_3521
src_Work-of-Art_642,src_Food_4815
src_Geographical-Discovery_2183,src_Scientific-Instrument_703
src_Sultan_3332,src_Engineer_3888
src_Art-Form_3202,src_Flavour_2995
src_Diplomat_1072,src_Population-Movement_3071
src_International-Alliance_134,src_International-Alliance_897
src_Philanthropist_3727,src_Flavour_1453
src_Saint_1525,src_Architect_2709
src_Scientific-Instrument_1102,src_Jurist_4861
src_Flavour_4428,src_Ritual_3337
src_Newspaper_3362,src_Landmark_4836
src_Cathedral_3554,src_Person_1614
src_Water_891,src_Ecclesiarch_4216
src_Trades-Union_1376,src_Disaster_4031
src_Painter_4108,src_Dynasty_2691
src_Functionary_297,src_Writing_3115
src_Village_1649,src_Organisation_1367
src_Saint_3939,src_Magnate_3234
src_Economic-Process_4991,src_Time_1026
src_Economic-Organisation_4181,src_Individual_4476
src_War_1182,src_Geographer_297
src_Other-Religious-Person_4510,src_Train_2391
src_Business-Leader_4362,src_Sultan_261
src_Train_2812,src_Jurist_392
src_Governmental-Organisation_3461,src_Astronaut_4691
src_Sportsman_4194,src_Trades-Unionist_1534
src_Head-of-State_4703,src_Dramaturge_3429
src_Trade-Association_159,src_Liturgical-Object_4091
src_Artistic-Style_4782,src_Animal_1108
src_Water_3734,src_Period-in-Office_196
src_Other-Religious-Person_2669,src_Fictional-Event_4951
src_Engineer_2504,src_Symbol_1462
src_Governmental-Organisation_3784,src_Foreign-Minister_2203
src_Geographer_1899,src_Writing_425
src_Management-Organisation_350,src_Physician_3402
src_Geographical-Feature_3670,src_Crime_2822
src_Time-Dependent-Relation_1886,src_City_2813
src_Other-Religious-Person_4930,src_Non-Military-Conflict_4354
src_Fictional-Person_4346,src_Pamphlet_3717
src_Minister_4954,src_International-Alliance_75
src_Pollution_4974,src_Train_2507
src_Language_3459,src_Foreign-Minister_383
src_Food_3825,src_Ship_4461
src_Secular-Movement_4316,src_Abbey_1362
src_Foreign-Minister_1498,src_Structure_3522
src_Church-Reformer_1671,src_Educational-Organisation_2790
src_Painter_2219,src_Head-of-State_4634
src_Ritual_1005,src_Masonic-Lodge_2105
src_Sculptor_26,src_Publisher_3584
src_Organisation_838,src_Professor_4573
src_Musician_130,src_Non-Military-Conflict_802
src_Social-Stratum_4430,src_International-Organisation_977
src_Masonic-Lodge_678,src_Piece-of-Music_2757
src_Ethnic-Group_864,src_Intellectual-Construct_4898
src_Pamphlet_4982,src_Creator_2083
src_Sculptor_2159,src_Governmental-Organisation_1622
src_Fictional-Event_2480,src_Uprising_1814
src_Philosopher_4335,src_Piece-of-Music_3989
src_Minister_880,src_Battle_4260
src_Dynasty_3376,src_Train_4320
src_Church_1783,src_League_1651
src_Entertainer_4059,src_Uprising_4604
src_Scandal_4807,src_City_59
src_Train_2738,src_Pastime_3717
src_Management-Organisation_2396,src_Location-Part-Relation_4801
src_League_3819,src_Country_1117
src_Newspaper_1076,src_City_1128
src_Emperor_3726,src_Religious-Practice_3380
src_Psychologist_4520,src_Ritual_3103
src_Sultan_1762,src_Dynasty_7
src_Politician_1584,src_Head-of-State_1663
src_Dancer_683,src_Commodity_3915
src_Non-Military-Conflict_4818,src_Ritual_2780
src_Scientific-Instrument_2815,src_Cleric_2976
src_Conceptual-Object_3436,src_Time-Dependent-Relation_3481
src_Cultural-Organisation_3731,src_Foreign-Minister_864
src_Military-Unit_3037,src_Sportsman_4422
src_Geographer_994,src_Theologian_4407
src_Ecclesiarch_4543,src_Professor_2531
src_Geographical-Region_2822,src_Person_698
src_Painting_1071,src_Theologian_4492
src_Person-Role_4692,src_Inventor_1738
src_Functionary_4235,src_Pamphlet_1996
src_War_4244,src_Non-Military-Conflict_1968
src_Clerical-Leader_4306,src_Time-Dependent_339
src_Religious-Practice_2743,src_Uprising_4736
src_Period-in-Office_4135,src_Crime_4627
src_Religious-Organisation_2007,src_Abbey_4616
src_Fictional-Person_910,src_Environment_436
src_Church_2129,src_Trade-Association_2975
src_VicodiOI_3453,src_Conductor_165
src_Artist_2597,src_Journal_1872
src_Art-Form_1540,src_Object_4988
src_Minister_4948,src_Time-Dependent_14
src_King_4541,src_Pope_2090
src_Art-Form_4545,src_Film-Maker_95
src_Masonic-Lodge_1436,src_Artistic-Style_1665
src_Scientist_4201,src_Animal_1475
src_Pastime_95,src_Economic-Enterprise_535
src_Language_4450,src_Magnate_4028
src_Non-Military-Conflict_3366,src_Crime_1827
src_Musician_3911,src_Physician_1806
src_Location_1851,src_Artist_4740
src_Legislation_4625,src_Dancer_2485
src_Queen_1451,src_Politician_2847
src_VicodiOI_263,src_Category_507
src_War_3692,src_Abbey_3575
src_Object_2599,src_Philanthropist_1881
src_Technical-Scientific-Advance_1812,src_Jurist_3068
src_Art-Form_3242,src_Commodity_1866
src_Social-Stratum_3815,src_Church-Reformer_3639
src_Artist_2555,src_Religious-Order_2677
src_Physician_825,src_Disease_201
src_Artefact_2952,src_Uprising_4186
src_FuzzyTemporalInterval_448,src_Newspaper_2745
src_Ecclesiarch_4159,src_Other-Religious-Person_1913
src_Newspaper_3219,src_Functionary_293
src_Election_1930,src_Conceptual-Object_1920
src_Secular-Ideology_3373,src_Musician_2541
src_Artistic-Movement_3643,src_University_3027
src_Train_1522,src_Fictional-Event_4372
src_Organisation_2432,src_Crime_1939
src_Intra-State-Group_1511,src_Military-Unit_3544
src_Religious-Symbol_3079,src_Discoverer_538
src_Social-Group_662,src_Cathedral_1728
src_Uprising_3722,src_Movement_4683
src_Creator_4695,src_Religious-Community_3579
src_Legislation_2372,src_Idea_324
src_Publisher_648,src_Period_3452
src_Disaster_706,src_Trial_2836
src_Clothing_4942,src_Intellectual-Construct_2825
src_Creator_1715,src_Artistic-Movement_2719
src_Intra-State-Group_3489,src_Creator_1665
src_Musician_216,src_Trades-Unionist_535
