src_Location_4978,src_Abbey_597
src_Engineer_1688,src_Astronaut_819
src_Military-Person_4305,src_Saint_3919
src_Leader_517,src_Dynasty_4015
src_Monastery_2714,src_Philanthropist_1049
src_Religious-Community_1031,src_Commodity_1179
src_Role_3450,src_Scientific-Instrument_752
src_Trade-Association_1391,src_International-Alliance_4743
src_Measurable-Trend_3158,src_Treaty_3684
src_Ritual_4891,src_Individual_2277
src_Economic-Enterprise_3337,src_Election_3619
src_Cathedral_1616,src_Secular-Movement_2459
src_Vehicle_3986,src_Religious-Order_688
src_Battle_3062,src_Settlement_1071
src_Clerical-Leader_4204,src_Entertainer_3439
src_Period-in-Office_1688,src_Liturgical-Object_1354
src_Economic-Enterprise_313,src_Political-Organisation_4485
src_Astronaut_4249,src_International-Alliance_4400
src_Party_1526,src_Work-of-Art_3226
src_Publisher_3479,src_Ethnic-Group_3484
src_Philanthropist_3835,src_Religious-Organisation_4984
src_Intellectual-Construct_810,src_International-Alliance_4054
src_Secular-Ideology_4719,src_Painter_2114
src_Language_3797,src_Object_2958
src_Scientific-Instrument_2399,src_Scandal_200
src_Management-Organisation_4020,src_Trial_3943
src_Conceptual-Object_2023,src_Musician_47
src_Work-of-Art_1012,src_Representative-Institution_679
src_Non-Military-Conflict_1943,src_King_995
src_Publisher_23,src_Leader_1507
src_Time-Dependent_4343,src_Board_2343
src_Individual_3780,src_King_3485
src_Role_1642,src_Political-Region_4969
src_Functionary_3442,src_Trades-Unionist_4912
src_Astronaut_678,src_Military-Organisation_496
src_Armament_198,src_Head-of-Government_2759
src_International-Organisation_4938,src_International-Organisation_3375
src_Newspaper_4431,src_Illness_675
src_Settlement_583,src_Non-Military-Conflict_4433
src_Dancer_2985,src_Cleric_4284
src_Professor_3823,src_Actor_4548
src_Other-Religious-Leader_94,src_Military-Person_4836
src_Artistic-Style_1873,src_Party_1161
src_Other-Religious-Leader_2734,src_King_2834
src_Board_2506,src_Geographical-Region_1967
src_Time_1960,src_Meeting_2618
src_Discoverer_2076,src_Cleric_500
src_Artefact_2318,src_Geographical-Feature_4574
src_Journalist_202,src_Criminal_3070
src_Governmental-Organisation_2517,src_Religious-Practice_1682
src_Religious-Symbol_4618,src_Intellectual-Construct_2380
src_Engineer_4985,src_Minister_161
src_Social-Stratum_4641,src_Work-of-Art_1487
src_Author_3389,src_Conductor_3179
src_Artist_42,src_Church_4133
src_Fictional-Person_3209,src_Disease_33
src_Economic-Organisation_3263,src_Sportsman_2514
src_Economist_1321,src_Intellectual-Construct_3860
src_Artist_3341,src_Physician_3574
src_Political-Region_4396,src_Journalist_2307
src_Queen_932,src_International-Alliance_3884
src_Clerical-Leader_1650,src_King_1091
src_University_3445,src_Animal_4070
src_Book_2229,src_Person-Role_2142
src_Psychologist_393,src_Secular-Movement_108
src_Other-Religious-Leader_3072,src_City_4647
src_Secular-Movement_4768,src_Movement_3372
src_Economic-Organisation_4795,src_Political-Region_3026
src_Geographical-Feature_447,src_Time_3592
src_Scientist_4524,src_Person-Role_982
src_Individual_1696,src_Treaty_2653
src_International-Organisation_2406,src_Relic_3252
src_Sculpture_3678,src_Minister_4384
src_Film-Maker_3605,src_King_1879
src_Battle_3253,src_Political-Symbol_1897
src_Fictional-Person_2688,src_Environment_1363
src_Intra-State-Group_4590,src_Category_601
src_Actor_1206,src_Ideology_2039
src_Individual_1192,src_Queen_1933
src_Religious-Order_4681,src_Religious-Organisation_3341
src_Country_1272,src_Philosopher_4978
src_Educational-Organisation_469,src_University_1639
src_Leader_2625,src_Economic-Enterprise_2040
src_Settlement_1633,src_City_2017
src_Sculpture_156,src_Political-Symbol_1282
src_Pastime_4444,src_Film-Maker_3059
src_Musician_3857,src_Intellectual-Movement_3202
src_Public-Oration_921,src_Person-Role_326
src_Intra-State-Group_2060,src_Disaster_4734
src_Village_339,src_Military-Unit_2228
src_VicodiOI_2296,src_Ideology_1415
src_Dramaturge_297,src_Film-Maker_2329
src_Religious-Order_2526,src_Flavour_679
src_Cultural-Organisation_2490,src_Pamphlet_1262
src_Secular-Movement_871,src_Period-in-Office_2832
src_Event_2618,src_Inventor_1946
src_Abstract-Notion_2021,src_Secular-Leader_4737
src_FuzzyTemporalInterval_1371,src_Psychologist_1177
src_Architect_3654,src_Head-of-State_1938
src_Location_4948,src_Work-of-Art_3239
src_Secular-Movement_4592,src_Time_2692
src_Art-Form_4861,src_Film-Maker_2491
src_Cleric_2998,src_Social-Group_179
src_Leader_1144,src_Ideology_3078
src_Dynasty_233,src_University_1110
src_Object_1881,src_Vehicle_1195
src_Landmark_190,src_International-Organisation_3867
src_Sculpture_3343,src_Individual_2398
src_Language_4470,src_Politician_1997
src_Masonic-Lodge_1024,src_Field-of-Knowledge_4367
src_Event_2449,src_Journalist_1264
src_Military-Person_1800,src_Head-of-State_38
src_Fictional-Person_3746,src_Inventor_4745
src_Conceptual-Object_2738,src_Pollution_1046
src_Election_206,src_Secular-Movement_1408
src_Author_1276,src_Religious-Ideology_724
src_Pope_708,src_Religious-Movement_1287
src_Astronaut_191,src_Artistic-Movement_2454
src_Book_4461,src_Uprising_49
src_Economist_4013,src_Pamphlet_4901
src_Intellectual-Construct_2637,src_TemporalInterval_3742
src_Work-of-Art_417,src_National-Symbol_3469
src_Secular-Leader_4600,src_Pope_3299
src_Cultural-Organisation_3242,src_Head-of-State_690
src_Artistic-Style_4517,src_Intellectual-Movement_116
src_Stereotype-Group_2687,src_Field-of-Knowledge_2747
src_Inventor_3238,src_Economic-Symbol_500
src_Dramaturge_2219,src_Category_4113
src_Secular-Ideology_3525,src_Foreign-Minister_1073
src_Painting_786,src_Pollution_1149
src_Food_2240,src_Sultan_4026
src_Inventor_1154,src_Monastery_4423
src_Saint_3966,src_Relic_3258
src_Masonic-Lodge_1067,src_Measurable-Trend_2995
src_Movement_312,src_Public-Oration_2996
src_Intellectual-Construct_471,src_Location_4683
src_Religious-Movement_4488,src_Cultural-Agreement_2534
src_Artefact_4370,src_Writing_4442
src_Film-Maker_4068,src_VicodiOI_2312
src_Party_18,src_Leader_2581
src_Pastime_1139,src_Religious-Leader_3364
src_Disease_927,src_Badge_3986
src_Monastery_2678,src_Commodity_2061
src_Location-Part-Relation_1908,src_Jurist_1698
src_Scientist_1272,src_Religious-Practice_1530
src_Business-Leader_451,src_Person_2968
src_Uprising_1126,src_King_2529
src_Technical-Scientific-Advance_4237,src_Dancer_4520
src_Person-Role_1384,src_Actor_838
src_Secular-Ideology_4703,src_Election_4259
src_Religious-Movement_2405,src_Life-Event_619
src_VicodiOI_2902,src_Intra-State-Group_1520
src_Pastime_3554,src_Economic-Enterprise_2127
src_Economic-Organisation_2380,src_Non-Military-Conflict_2074
src_Head-of-State_923,src_Professor_154
src_Geographer_583,src_Religious-Movement_886
src_Journal_1216,src_Legislation_316
src_Professor_2456,src_Board_3307
src_Cultural-Agreement_3441,src_Cultural-Agreement_4747
src_Time-Dependent_177,src_Actor_3473
src_Author_610,src_Pope_2187
src_Writing_1582,src_Composer_3292
src_Uprising_3535,src_Masonic-Lodge_1077
src_Masonic-Lodge_3037,src_Secular-Leader_3545
src_Foreign-Minister_3440,src_Military-Organisation_1114
src_Painting_3349,src_Village_1973
src_Trades-Unionist_3414,src_City_359
src_Journalist_306,src_Entertainer_59
src_Non-Military-Conflict_676,src_Battle_4353
src_Secular-Movement_486,src_Non-Military-Conflict_1428
src_Foreign-Minister_2926,src_Crime_376
src_Pollution_2521,src_Period_4717
src_University_516,src_Political-Region_2117
src_Ideology_874,src_Political-Region_4454
src_Book_336,src_Fictional-Person_397
src_Functionary_12,src_VicodiOI_3880
src_Crime_2963,src_Military-Organisation_229
src_Political-Organisation_4281,src_Board_1044
src_Philosopher_4364,src_Secular-Leader_61
src_Time-Dependent-Relation_4865,src_Water_3856
src_Trades-Unionist_1776,src_Head-of-State_3336
src_Prince_4716,src_City_1554
src_Ritual_4834,src_Commodity_4480
src_Military-Unit_4259,src_Pollution_684
src_Emperor_2420,src_Physician_2011
src_Artistic-Style_2395,src_Idea_1065
src_Disease_700,src_Magnate_1162
src_Management-Organisation_2305,src_Leader_196
src_Secular-Movement_1848,src_Vehicle_431
src_Event_1894,src_TemporalInterval_3373
src_Location_4993,src_Foreign-Minister_2044
src_Painter_3668,src_Secular-Leader_1005
src_Ritual_3907,src_Foreign-Minister_1360
src_Relic_2462,src_Meeting_3646
src_Management-Organisation_3803,src_Country_2490
src_Trial_4156,src_Book_637
src_Economist_4151,src_Geographer_86
src_Leader_2660,src_Sculptor_3122
src_Secular-Leader_1721,src_Life-Event_909
src_Painter_4025,src_Technical-Scientific-Advance_2501
src_Military-Person_188,src_Life-Event_3966
src_Animal_1720,src_Secular-Ideology_344
src_Queen_4853,src_Geographical-Feature_2514
src_Other-Religious-Leader_4549,src_Foreign-Minister_2073
src_Time_4658,src_Head-of-State_2937
src_Head-of-State_138,src_Religious-Leader_502
src_Location-Part-Relation_2542,src_Magnate_2847
src_Philanthropist_2704,src_Person_1312
src_Political-Organisation_2731,src_Relic_827
src_Geographer_2772,src_Religious-Organisation_2963
src_Scientist_2085,src_Trade-Association_3324
src_Religious-Leader_4467,src_Book_4858
src_Crime_3557,src_Abbey_4116
src_Social-Group_3493,src_Scientific-Instrument_4724
src_Functionary_4283,src_Organisation_4991
src_Art-Form_3525,src_Sportsman_3171
src_Abstract-Notion_2931,src_Economic-Enterprise_3042
src_Painting_3134,src_Clerical-Leader_346
src_Artistic-Movement_1993,src_Scientific-Instrument_3934
src_Governmental-Organisation_295,src_Scandal_324
src_Functionary_828,src_Theologian_3107
src_Liturgical-Object_1192,src_Stereotype-Group_3985
src_Prince_1766,src_Language_3775
src_Pastime_4058,src_Role_3114
src_Abbey_1017,src_League_895
src_Board_1323,src_National-Symbol_2146
src_Natural-Object_3787,src_Artefact_386
src_Newspaper_2631,src_Religious-Order_4437
src_Monastery_946,src_TemporalInterval_1755
src_Cleric_2671,src_Diplomat_3233
src_Country_4033,src_Functionary_669
src_Abbey_2733,src_University_4545
src_Population-Movement_3081,src_Professor_238
src_Economic-Process_1846,src_Social-Stratum_2998
src_Painter_4616,src_League_4254
src_Criminal_254,src_Educational-Organisation_894
src_Queen_685,src_Period_2527
src_Ship_223,src_Business-Leader_2848
src_Cleric_3065,src_Saint_3956
src_Category_138,src_Relic_2715
src_Other-Religious-Leader_1326,src_Party_4508
src_Head-of-Government_4443,src_Natural-Object_3804
src_Church-Reformer_340,src_Other-Religious-Person_2413
src_Sculpture_2048,src_Train_1326
src_Ideology_4279,src_Location-Part-Relation_3451
src_Queen_2395,src_Cathedral_745
src_Educational-Organisation_2609,src_Battle_952
src_Military-Organisation_2419,src_Religious-Order_3909
src_Ideology_2854,src_Dynasty_3507
src_Secular-Movement_3046,src_University_1526
src_Scandal_298,src_Commodity_4795
src_Cleric_3154,src_Time_871
src_Artistic-Movement_2917,src_National-Symbol_1547
src_Engineer_855,src_Dynasty_2969
src_Governmental-Organisation_3679,src_Queen_4645
src_Liturgical-Object_3478,src_Other-Religious-Person_4171
src_Pamphlet_2603,src_Ritual_2825
src_Life-Event_876,src_Economic-Organisation_560
src_Economic-Symbol_2511,src_Sultan_309
src_Religious-Leader_1895,src_Abbey_1262
src_Criminal_370,src_Minister_1171
src_Trade-Association_2823,src_War_539
src_Publisher_3813,src_Language_3216
src_Political-Organisation_3718,src_Author_496
src_Ritual_4298,src_Religious-Community_145
src_Ritual_792,src_Uprising_1400
src_Professor_2463,src_Secular-Ideology_605
src_Pope_4459,src_Measurable-Trend_3351
src_Masonic-Lodge_4172,src_Battle_3024
src_Location-Part-Relation_1024,src_Flavour_1140
src_Fictional-Person_2472,src_Political-Symbol_4643
src_Clerical-Leader_4071,src_Ritual_1441
src_Inventor_4735,src_Ecclesiarch_711
src_Political-Region_4358,src_Structure_863
src_Settlement_3798,src_Military-Organisation_3905
src_Disaster_4947,src_Foreign-Minister_4965
src_Ecclesiarch_4413,src_Cultural-Agreement_2660
src_Uprising_4741,src_Fictional-Person_3416
src_Political-Organisation_3435,src_Creator_3660
src_Political-Symbol_102,src_Election_4913
src_Language_3774,src_Time-Dependent-Relation_2391
src_Ethnic-Group_4811,src_Functionary_3556
src_VicodiOI_1936,src_Time-Dependent-Relation_4908
src_Film-Maker_3705,src_Food_4029
src_Artistic-Style_4442,src_Ideology_2909
src_Writing_4210,src_Vehicle_2866
src_Newspaper_1036,src_University_3790
src_Artistic-Style_1382,src_Foreign-Minister_4438
src_Head-of-State_1730,src_Pope_4613
src_Abbey_2106,src_Painter_3665
src_Scientific-Instrument_672,src_Stereotype-Group_3690
src_Meeting_4964,src_Artistic-Style_658
src_Abstract-Notion_2702,src_Person-Role_662
src_Ritual_1651,src_Political-Region_1831
src_Ethnic-Group_285,src_Musician_1325
src_Ritual_3371,src_Educational-Organisation_2065
src_Armament_2472,src_Head-of-State_2589
src_Military-Organisation_4855,src_Ship_1635
src_Clothing_3052,src_Clothing_3111
src_Musician_2877,src_Geographer_57
src_International-Alliance_1191,src_Geographical-Discovery_4051
src_Physician_637,src_Cleric_539
src_Time_3003,src_Life-Event_1557
src_Military-Person_1202,src_Board_1649
src_Cathedral_3508,src_Jurist_4596
src_Field-of-Knowledge_694,src_Entertainer_646
src_Composer_1446,src_Disease_1559
src_Natural-Object_4985,src_King_1558
src_Religious-Organisation_2631,src_Dancer_760
src_Symbol_619,src_Movement_1297
src_Artefact_3786,src_Pope_2075
src_Economic-Organisation_149,src_Structure_520
src_Fictional-Person_1778,src_Water_77
src_Scientific-Instrument_4204,src_Social-Stratum_1613
src_Abstract-Notion_2978,src_Musician_1374
src_Location_973,src_National-Symbol_3053
src_Other-Religious-Leader_4803,src_Sculptor_369
src_Military-Person_4921,src_Period-in-Office_1174
src_Saint_1566,src_Management-Organisation_73
src_Architect_306,src_Criminal_1659
src_Film-Maker_3197,src_Time_1620
src_Prince_2188,src_Management-Organisation_3533
src_Trade-Association_510,src_Idea_3553
src_War_597,src_Role_2513
src_Secular-Ideology_4943,src_Secular-Ideology_3779
src_Prince_3892,src_Church_3102
src_Cathedral_4122,src_Inventor_4437
src_Church_1053,src_Language_3197
src_Journal_4258,src_Criminal_4109
src_Religious-Practice_1914,src_Measurable-Trend_3161
src_Clerical-Leader_2892,src_Head-of-State_1907
src_Election_1915,src_Head-of-Government_719
src_Economist_3999,src_Painting_1128
src_Religious-Movement_3687,src_Ethnic-Group_3300
src_Engineer_3724,src_Badge_3186
src_Criminal_4320,src_Scientific-Instrument_299
src_Water_4805,src_Event_3692
src_Scientist_3195,src_Train_3686
src_Ecclesiarch_4561,src_Publisher_1488
src_Liturgical-Object_2341,src_Disaster_1610
src_Religious-Organisation_550,src_Religious-Movement_3686
src_Criminal_1158,src_Church_2533
src_Monastery_1126,src_Political-Organisation_4468
src_Engineer_4009,src_Badge_1265
src_Head-of-Government_3146,src_Water_4869
src_Period-in-Office_3018,src_Landmark_3272
src_Painter_2641,src_Country_2948
src_Pollution_4582,src_Art-Form_3847
src_Field-of-Knowledge_4049,src_Religious-Practice_584
src_Ideology_2206,src_Trade-Association_3277
src_Liturgical-Object_1516,src_Train_3607
src_Writing_547,src_Philosopher_4939
src_Religious-Organisation_3285,src_Conceptual-Object_509
src_Functionary_3355,src_Ritual_2059
src_King_3664,src_Military-Person_1571
src_Ecclesiarch_2162,src_Liturgical-Object_402
src_Environment_3260,src_Population-Movement_874
src_Geographical-Feature_3401,src_Work-of-Art_3423
src_Environment_4484,src_Clothing_2063
src_Trades-Union_251,src_Church-Reformer_4356
src_Badge_969,src_Educational-Organisation_3631
src_Church-Reformer_1242,src_League_1330
src_Leader_3337,src_Trades-Unionist_4537
src_Economist_246,src_Symbol_1654
src_Food_1723,src_Structure_433
src_Food_3429,src_Artefact_2656
src_Political-Symbol_3504,src_Masonic-Lodge_1912
src_Role_771,src_Military-Person_4272
src_Event_3083,src_Crime_2655
src_Geographer_3388,src_Religious-Symbol_3842
src_Psychologist_113,src_City_155
src_Secular-Ideology_4404,src_Church_576
src_International-Organisation_1122,src_Sculpture_3239
src_Secular-Leader_4686,src_Work-of-Art_3196
src_Village_4453,src_Battle_3591
src_Management-Organisation_2161,src_Jurist_877
src_Author_2743,src_Political-Organisation_585
src_Disease_2924,src_Social-Stratum_4558
src_Meeting_2084,src_Population-Movement_3435
src_Religious-Leader_379,src_University_1956
src_Religious-Community_324,src_International-Organisation_3986
src_Dramaturge_3750,src_Sultan_4974
src_Head-of-State_1879,src_Conductor_103
src_Sultan_3209,src_Pamphlet_1325
src_International-Alliance_2737,src_Head-of-State_3601
src_Secular-Ideology_4054,src_Trade-Association_1603
src_Writing_510,src_Economic-Enterprise_527
src_Village_3260,src_Election_2766
src_Astronaut_974,src_Actor_2636
src_Religious-Organisation_3371,src_Ideology_2883
src_Natural-Object_2002,src_Artistic-Style_4492
src_League_2445,src_City_461
src_Period_1428,src_Professor_3179
src_Engineer_3718,src_Economic-Enterprise_325
src_Religious-Movement_1267,src_Author_2602
src_Treaty_1317,src_Military-Organisation_2385
src_Other-Religious-Leader_108,src_Trade-Association_4499
src_Intra-State-Group_616,src_Category_3047
src_Ritual_1713,src_International-Alliance_3778
src_Political-Organisation_779,src_Ecclesiarch_1416
src_Clerical-Leader_4838,src_Natural-Object_2084
src_Animal_1561,src_Religious-Symbol_2167
src_Meeting_502,src_Foreign-Minister_4136
src_Water_2353,src_League_41
src_Politician_2970,src_Religious-Symbol_1842
src_Functionary_4242,src_Psychologist_2109
src_Publisher_4586,src_Military-Organisation_1973
src_Field-of-Knowledge_1094,src_Secular-Ideology_4747
src_Role_2001,src_Village_4422
src_Entertainer_3930,src_Legislation_710
src_Person-Role_1988,src_Meeting_2406
src_Language_3892,src_Philanthropist_4684
src_Category_4203,src_Conceptual-Object_4006
src_Queen_1467,src_Church-Reformer_1770
src_Secular-Movement_1247,src_Environment_4281
src_Functionary_3531,src_Person_1042
src_Ideology_1506,src_Trades-Unionist_4983
src_Sculptor_2814,src_Abbey_1166
